id,diedAt,country
HA6946,1006,MACROREG-RUM
HA6947,1006,MACROREG-EGYPT
HA6948,1006,MACROREG-SYRIA
HA6950,1007,MACROREG-RUM
HA6951,1008,MACROREG-RUM
HA6952,1008,MACROREG-EGYPT
HA6953,1008,MACROREG-IRAN
HA6953,1008,MACROREG-RUM
HA6954,1008,MACROREG-RUM
HA6956,1010,MACROREG-ARABIA
HA6956,1010,MACROREG-IRAN
HA6957,1010,MACROREG-SYRIA
HA6958,1010,MACROREG-EGYPT
HA6959,1010,MACROREG-SYRIA
HA6960,1010,MACROREG-SYRIA
HA6961,1010,MACROREG-RUM
HA6962,1010,MACROREG-RUM
HA6964,1012,MACROREG-SYRIA
HA6965,1012,MACROREG-ANDALUS
HA6965,1012,MACROREG-MAGHRIB
HA6966,1012,MACROREG-MAGHRIB
HA6967,1013,MACROREG-RUM
HA6968,1014,MACROREG-SYRIA
HA6969,1014,MACROREG-RUM
HA6970,1015,MACROREG-SARABIA
HA6971,1015,MACROREG-RUM
HA6972,1015,MACROREG-INDIA
HA6973,1015,MACROREG-MAGHRIB
HA6974,1016,MACROREG-SYRIA
HA6975,1016,MACROREG-IRAQ
HA6975,1016,MACROREG-RUM
HA6976,1016,MACROREG-SYRIA
HA6977,1016,MACROREG-RUM
HA6978,1016,MACROREG-SARABIA
HA6979,1017,MACROREG-EGYPT
HA6979,1017,MACROREG-SYRIA
HA6980,1018,MACROREG-SYRIA
HA6981,1018,MACROREG-INDIA
HA6981,1018,MACROREG-IRAN
HA6982,1018,MACROREG-RUM
HA6983,1019,MACROREG-SARABIA
HA6984,1019,MACROREG-INDIA
HA6984,1019,MACROREG-IRAN
HA6985,1000,MACROREG-IRAN
HA6987,1020,MACROREG-MAGHRIB
HA6987,1020,MACROREG-RUM
HA6988,1021,MACROREG-MAGHRIB
HA6990,1021,MACROREG-ARABIA
HA6991,1021,MACROREG-RUM
HA6992,1021,MACROREG-EGYPT
HA6993,1022,MACROREG-ARABIA
HA6994,1022,MACROREG-IRAN
HA6995,1023,MACROREG-RUM
HA6996,1023,MACROREG-IRAN
HA6998,1024,MACROREG-INDIA
HA6998,1024,MACROREG-IRAN
HA6999,1025,MACROREG-RUM
HA7000,1027,MACROREG-MAGHRIB
HA7001,1026,MACROREG-RUM
HA7002,1028,MACROREG-ARABIA
HA7002,1028,MACROREG-IRAN
HA7003,1028,MACROREG-SYRIA
HA7004,1028,MACROREG-EGYPT
HA7005,1028,MACROREG-INDIA
HA7006,1021,MACROREG-INDIA
HA7007,1029,MACROREG-RUM
HA7008,1030,MACROREG-RUM
HA7010,1030,MACROREG-INDIA
HA7010,1030,MACROREG-IRAN
HA7012,1031,MACROREG-MAGHRIB
HA7013,1031,MACROREG-RUM
HA7014,1031,MACROREG-SYRIA
HA7015,1031,MACROREG-RUM
HA7016,1031,MACROREG-SARABIA
HA7017,1031,MACROREG-SARABIA
HA7018,1031,MACROREG-IRAN
HA7019,1032,MACROREG-RUM
HA7020,1033,MACROREG-SYRIA
HA7021,1033,MACROREG-IRAN
HA7022,1033,MACROREG-SYRIA
HA7023,1033,MACROREG-ARABIA
HA7024,1033,MACROREG-RUM
HA7025,1034,MACROREG-RUM
HA7027,1035,MACROREG-EGYPT
HA7028,1035,MACROREG-INDIA
HA7028,1035,MACROREG-IRAN
HA7029,1036,MACROREG-IRAQ
HA7029,1036,MACROREG-RUM
HA7030,1036,MACROREG-IRAN
HA7030,1036,MACROREG-RUM
HA7031,1036,MACROREG-IRAN
HA7032,1037,MACROREG-RUM
HA7033,1032,MACROREG-INDIA
HA7034,1038,MACROREG-SYRIA
HA7035,1039,MACROREG-RUM
HA7036,1039,MACROREG-EGYPT
HA7036,1039,MACROREG-RUM
HA7037,1039,MACROREG-SYRIA
HA7038,1040,MACROREG-ARABIA
HA7039,1040,MACROREG-RUM
HA7040,1041,MACROREG-IRAN
HA7042,1044,MACROREG-RUM
HA7044,1044,MACROREG-RUM
HA7045,1044,MACROREG-ARABIA
HA7045,1044,MACROREG-SYRIA
HA7047,1044,MACROREG-RUM
HA7049,1045,MACROREG-RUM
HA7051,1048,MACROREG-SARABIA
HA7052,1049,MACROREG-RUM
HA7053,1045,MACROREG-INDIA
HA7054,1045,MACROREG-INDIA
HA7056,1050,MACROREG-IRAN
HA7056,1050,MACROREG-IRAQ
HA7057,1050,MACROREG-SARABIA
HA7058,1050,MACROREG-RUM
HA7059,1051,MACROREG-EGYPT
HA7060,1051,MACROREG-EGYPT
HA7061,1051,MACROREG-RUM
HA7062,1051,MACROREG-ARABIA
HA7062,1051,MACROREG-INDIA
HA7065,1055,MACROREG-INDIA
HA7065,1055,MACROREG-IRAN
HA7066,1051,MACROREG-RUM
HA7067,1052,MACROREG-MAGHRIB
HA7068,1052,MACROREG-MAGHRIB
HA7068,1052,MACROREG-RUM
HA7070,1054,MACROREG-EGYPT
HA7070,1054,MACROREG-RUM
HA7071,1055,MACROREG-RUM
HA7072,1053,MACROREG-ARABIA
HA7072,1053,MACROREG-SARABIA
HA7073,1053,MACROREG-IRAQ
HA7074,1054,MACROREG-SYRIA
HA7075,1054,MACROREG-RUM
HA7076,1055,MACROREG-INDIA
HA7078,1055,MACROREG-RUM
HA7079,1055,MACROREG-RUM
HA7080,1055,MACROREG-ARABIA
HA7081,1055,MACROREG-RUM
HA7082,1057,MACROREG-ARABIA
HA7082,1057,MACROREG-SYRIA
HA7083,1056,MACROREG-RUM
HA7084,1057,MACROREG-ARABIA
HA7086,1058,MACROREG-ARABIA
HA7086,1058,MACROREG-RUM
HA7087,1058,MACROREG-IRAN
HA7088,1059,MACROREG-SYRIA
HA7089,1059,MACROREG-RUM
HA7090,1060,MACROREG-EGYPT
HA7091,1060,MACROREG-ARABIA
HA7091,1060,MACROREG-SARABIA
HA7092,1060,MACROREG-ARABIA
HA7092,1060,MACROREG-RUM
HA7093,1060,MACROREG-INDIA
HA7094,1061,MACROREG-SYRIA
HA7095,1061,MACROREG-SYRIA
HA7096,1062,MACROREG-SYRIA
HA7097,1062,MACROREG-SARABIA
HA7098,1062,MACROREG-EGYPT
HA7100,1064,MACROREG-RUM
HA7102,1065,MACROREG-ARABIA
HA7102,1065,MACROREG-EGYPT
HA7103,1065,MACROREG-RUM
HA7103,1065,MACROREG-SYRIA
HA7104,1065,MACROREG-ARABIA
HA7104,1065,MACROREG-EGYPT
HA7104,1065,MACROREG-SYRIA
HA7105,1065,MACROREG-RUM
HA7106,1066,MACROREG-IRAN
HA7106,1066,MACROREG-SYRIA
HA7107,1066,MACROREG-EGYPT
HA7108,1067,MACROREG-SARABIA
HA7109,1067,MACROREG-IRAN
HA7110,1068,MACROREG-RUM
HA7111,1068,MACROREG-SYRIA
HA7112,1068,MACROREG-RUM
HA7114,1070,MACROREG-INDIA
HA7115,1068,MACROREG-EGYPT
HA7115,1068,MACROREG-RUM
HA7116,1070,MACROREG-RUM
HA7117,1070,MACROREG-RUM
HA7118,1071,MACROREG-SYRIA
HA7119,1070,MACROREG-ARABIA
HA7120,1071,MACROREG-SYRIA
HA7121,1071,MACROREG-RUM
HA7123,1072,MACROREG-SYRIA
HA7124,1072,MACROREG-RUM
HA7125,1073,MACROREG-EGYPT
HA7125,1073,MACROREG-RUM
HA7129,1072,MACROREG-MAGHRIB
HA7130,1075,MACROREG-SYRIA
HA7132,1076,MACROREG-SYRIA
HA7133,1077,MACROREG-EGYPT
HA7134,1077,MACROREG-RUM
HA7135,1075,MACROREG-RUM
HA7136,1076,MACROREG-EGYPT
HA7136,1076,MACROREG-RUM
HA7137,1076,MACROREG-SYRIA
HA7138,1076,MACROREG-RUM
HA7139,1077,MACROREG-SYRIA
HA7140,1078,MACROREG-IRAQ
HA7140,1078,MACROREG-RUM
HA7141,1077,MACROREG-RUM
HA7142,1078,MACROREG-ARABIA
HA7142,1078,MACROREG-SARABIA
HA7143,1079,MACROREG-SARABIA
HA7144,1079,MACROREG-SARABIA
HA7146,1079,MACROREG-INDIA
HA7148,1080,MACROREG-ARABIA
HA7148,1080,MACROREG-RUM
HA7149,1080,MACROREG-INDIA
HA7150,1080,MACROREG-MAGHRIB
HA7151,1080,MACROREG-RUM
HA7153,1081,MACROREG-INDIA
HA7154,1082,MACROREG-RUM
HA7155,1083,MACROREG-MAGHRIB
HA7156,1084,MACROREG-RUM
HA7157,1084,MACROREG-IRAN
HA7159,1083,MACROREG-IRAQ
HA7160,1084,MACROREG-RUM
HA7161,1084,MACROREG-IRAN
HA7163,1085,MACROREG-IRAN
HA7164,1086,MACROREG-RUM
HA7165,1086,MACROREG-RUM
HA7166,1086,MACROREG-SARABIA
HA7167,1086,MACROREG-RUM
HA7168,1087,MACROREG-SYRIA
HA7169,1087,MACROREG-EGYPT
HA7170,1087,MACROREG-ARABIA
HA7171,1087,MACROREG-IRAN
HA7172,1088,MACROREG-RUM
HA7173,1088,MACROREG-RUM
HA7174,1088,MACROREG-SYRIA
HA7175,1088,MACROREG-EGYPT
HA7175,1088,MACROREG-SYRIA
HA7176,1088,MACROREG-RUM
HA7177,1088,MACROREG-EGYPT
HA7178,1089,MACROREG-IRAN
HA7179,1089,MACROREG-MAGHRIB
HA7180,1089,MACROREG-MAGHRIB
HA7181,1090,MACROREG-RUM
HA7182,1090,MACROREG-IRAN
HA7183,1090,MACROREG-RUM
HA7184,1090,MACROREG-RUM
HA7185,1091,MACROREG-RUM
HA7186,1091,MACROREG-RUM
HA7187,1091,MACROREG-RUM
HA7188,1090,MACROREG-IRAQ
HA7188,1090,MACROREG-SYRIA
HA7189,1091,MACROREG-INDIA
HA7189,1091,MACROREG-IRAN
HA7190,1092,MACROREG-RUM
HA7191,1092,MACROREG-RUM
HA7192,1093,MACROREG-SYRIA
HA7193,1094,MACROREG-ARABIA
HA7193,1094,MACROREG-SYRIA
HA7194,1095,MACROREG-RUM
HA7195,1096,MACROREG-IRAQ
HA7196,1096,MACROREG-ARABIA
HA7196,1096,MACROREG-SARABIA
HA7197,1096,MACROREG-RUM
HA7198,1096,MACROREG-IRAN
HA7199,1096,MACROREG-IRAN
HA7200,1097,MACROREG-IRAN
HA7200,1097,MACROREG-RUM
HA7202,1097,MACROREG-EGYPT
HA7202,1097,MACROREG-RUM
HA7203,1098,MACROREG-RUM
HA7204,1098,MACROREG-IRAN
HA7205,1098,MACROREG-ARABIA
HA7205,1098,MACROREG-SYRIA
HA7206,1098,MACROREG-ANDALUS
HA7207,1099,MACROREG-IRAN
HA7208,1098,MACROREG-EGYPT
HA7209,1098,MACROREG-EGYPT
HA7211,1100,MACROREG-RUM
HA7213,1100,MACROREG-INDIA
HA7213,1100,MACROREG-IRAN
HA7214,1100,MACROREG-RUM
HA7216,1100,MACROREG-IRAN
HA7217,1101,MACROREG-IRAN
HA7218,1101,MACROREG-INDIA
HA7218,1101,MACROREG-IRAN
HA7220,1202,MACROREG-MAGHRIB
HA7221,1103,MACROREG-INDIA
HA7221,1103,MACROREG-IRAN
HA7222,1103,MACROREG-RUM
HA7224,1103,MACROREG-ARABIA
HA7224,1103,MACROREG-IRAN
HA7226,1104,MACROREG-RUM
HA7226,1104,MACROREG-SYRIA
HA7227,1105,MACROREG-RUM
HA7228,1105,MACROREG-IRAN
HA7230,1105,MACROREG-INDIA
HA7230,1105,MACROREG-IRAN
HA7231,0,MACROREG-RUM
HA7232,1105,MACROREG-EGYPT
HA7233,1106,MACROREG-IRAN
HA7234,1106,MACROREG-RUM
HA7235,1107,MACROREG-RUM
HA7236,1107,MACROREG-IRAN
HA7236,1107,MACROREG-MAWARANNAHR
HA7237,1109,MACROREG-MAGHRIB
HA7239,1110,MACROREG-INDIA
HA7239,1110,MACROREG-MAWARANNAHR
HA7240,1111,MACROREG-RUM
HA7241,1111,MACROREG-IRAN
HA7242,1111,MACROREG-EGYPT
HA7243,1114,MACROREG-RUM
HA7244,1111,MACROREG-SYRIA
HA7245,1111,MACROREG-SYRIA
HA7246,1111,MACROREG-SYRIA
HA7247,1111,MACROREG-RUM
HA7248,1112,MACROREG-RUM
HA7249,1113,MACROREG-RUM
HA7250,1110,MACROREG-RUM
HA7251,1110,MACROREG-IRAN
HA7252,1112,MACROREG-RUM
HA7253,1112,MACROREG-RUM
HA7254,1113,MACROREG-RUM
HA7255,1114,MACROREG-RUM
HA7256,1114,MACROREG-MAGHRIB
HA7257,1115,MACROREG-ARABIA
HA7257,1115,MACROREG-IRAN
HA7257,1115,MACROREG-IRAQ
HA7258,1116,MACROREG-RUM
HA7260,1115,MACROREG-RUM
HA7261,1117,MACROREG-SYRIA
HA7262,1118,MACROREG-MAGHRIB
HA7263,1118,MACROREG-INDIA
HA7263,1118,MACROREG-IRAN
HA7263,1118,MACROREG-MAGHRIB
HA7264,1118,MACROREG-RUM
HA7265,1118,MACROREG-RUM
HA7266,1120,MACROREG-MAGHRIB
HA7267,1120,MACROREG-RUM
HA7269,1120,MACROREG-IRAN
HA7270,1121,MACROREG-INDIA
HA7271,1121,MACROREG-RUM
HA7272,1122,MACROREG-EGYPT
HA7273,1120,MACROREG-EGYPT
HA7274,1124,MACROREG-INDIA
HA7274,1124,MACROREG-IRAN
HA7275,1124,MACROREG-RUM
HA7277,1124,MACROREG-MAGHRIB
HA7278,1124,MACROREG-IRAN
HA7279,1125,MACROREG-INDIA
HA7280,1125,MACROREG-MAGHRIB
HA7283,1126,MACROREG-SYRIA
HA7284,1126,MACROREG-INDIA
HA7285,1126,MACROREG-RUM
HA7286,1127,MACROREG-RUM
HA7287,1127,MACROREG-RUM
HA7288,1127,MACROREG-RUM
HA7289,1127,MACROREG-RUM
HA7290,1128,MACROREG-MAGHRIB
HA7291,1126,MACROREG-RUM
HA7293,1128,MACROREG-ARABIA
HA7293,1128,MACROREG-RUM
HA7294,1128,MACROREG-RUM
HA7295,1129,MACROREG-RUM
HA7296,1129,MACROREG-MAGHRIB
HA7299,1130,MACROREG-RUM
HA7300,1130,MACROREG-SYRIA
HA7301,1130,MACROREG-RUM
HA7302,1130,MACROREG-EGYPT
HA7302,1130,MACROREG-RUM
HA7303,1130,MACROREG-ARABIA
HA7304,1131,MACROREG-SYRIA
HA7305,1131,MACROREG-RUM
HA7306,1130,MACROREG-RUM
HA7307,1131,MACROREG-RUM
HA7308,1131,MACROREG-RUM
HA7309,1131,MACROREG-EGYPT
HA7309,1131,MACROREG-MAWARANNAHR
HA7309,1131,MACROREG-RUM
HA7310,1131,MACROREG-IRAN
HA7311,1132,MACROREG-INDIA
HA7311,1132,MACROREG-MAWARANNAHR
HA7311,1132,MACROREG-RUM
HA7312,1133,MACROREG-IRAN
HA7313,1134,MACROREG-ARABIA
HA7314,1134,MACROREG-MAGHRIB
HA7315,1134,MACROREG-RUM
HA7316,1134,MACROREG-EGYPT
HA7316,1134,MACROREG-RUM
HA7317,1134,MACROREG-ARABIA
HA7317,1134,MACROREG-RUM
HA7318,1136,MACROREG-RUM
HA7319,1136,MACROREG-EGYPT
HA7319,1136,MACROREG-RUM
HA7320,1136,MACROREG-IRAN
HA7321,1135,MACROREG-EGYPT
HA7321,1135,MACROREG-RUM
HA7322,1136,MACROREG-MAGHRIB
HA7323,1137,MACROREG-RUM
HA7324,1137,MACROREG-INDIA
HA7324,1137,MACROREG-IRAN
HA7325,1136,MACROREG-RUM
HA7326,1137,MACROREG-IRAN
HA7328,1138,MACROREG-ARABIA
HA7328,1138,MACROREG-INDIA
HA7330,1138,MACROREG-ARABIA
HA7330,1138,MACROREG-RUM
HA7331,1138,MACROREG-SYRIA
HA7333,1138,MACROREG-EGYPT
HA7334,1139,MACROREG-MAGHRIB
HA7334,1139,MACROREG-RUM
HA7335,1140,MACROREG-EGYPT
HA7336,1140,MACROREG-MAGHRIB
HA7337,1141,MACROREG-ARABIA
HA7337,1141,MACROREG-MAGHRIB
HA7339,1140,MACROREG-RUM
HA7340,1141,MACROREG-MAWARANNAHR
HA7341,1143,MACROREG-RUM
HA7342,1142,MACROREG-MAGHRIB
HA7343,1144,MACROREG-RUM
HA7344,1145,MACROREG-MAWARANNAHR
HA7344,1145,MACROREG-RUM
HA7345,1145,MACROREG-RUM
HA7346,1146,MACROREG-RUM
HA7347,1146,MACROREG-RUM
HA7348,1147,MACROREG-RUM
HA7349,1148,MACROREG-RUM
HA7350,1145,MACROREG-ARABIA
HA7351,1147,MACROREG-RUM
HA7352,1148,MACROREG-INDIA
HA7353,1148,MACROREG-SYRIA
HA7354,1149,MACROREG-ARABIA
HA7355,1149,MACROREG-RUM
HA7356,1150,MACROREG-SYRIA
HA7357,1148,MACROREG-RUM
HA7358,1149,MACROREG-EGYPT
HA7358,1149,MACROREG-RUM
HA7359,1150,MACROREG-ARABIA
HA7360,1150,MACROREG-IRAN
HA7361,1150,MACROREG-MAGHRIB
HA7362,1150,MACROREG-INDIA
HA7362,1150,MACROREG-IRAN
HA7364,1151,MACROREG-EGYPT
HA7365,1152,MACROREG-RUM
HA7368,1152,MACROREG-RUM
HA7369,1153,MACROREG-SYRIA
HA7370,1154,MACROREG-RUM
HA7371,1154,MACROREG-EGYPT
HA7372,1154,MACROREG-RUM
HA7373,1155,MACROREG-RUM
HA7374,1158,MACROREG-RUM
HA7375,1158,MACROREG-INDIA
HA7376,1155,MACROREG-ARABIA
HA7376,1155,MACROREG-RUM
HA7377,1158,MACROREG-RUM
HA7378,1160,MACROREG-RUM
HA7380,1162,MACROREG-RUM
HA7381,1161,MACROREG-RUM
HA7382,1163,MACROREG-ARABIA
HA7382,1163,MACROREG-INDIA
HA7384,1163,MACROREG-MAGHRIB
HA7385,1163,MACROREG-SYRIA
HA7386,1165,MACROREG-RUM
HA7387,1164,MACROREG-MAGHRIB
HA7388,1164,MACROREG-MAGHRIB
HA7390,1164,MACROREG-IRAQ
HA7390,1164,MACROREG-RUM
HA7391,1164,MACROREG-MAGHRIB
HA7392,1165,MACROREG-MAWARANNAHR
HA7393,1166,MACROREG-RUM
HA7395,1166,MACROREG-MAGHRIB
HA7396,1166,MACROREG-RUM
HA7397,1167,MACROREG-ARABIA
HA7397,1167,MACROREG-SYRIA
HA7398,1167,MACROREG-SYRIA
HA7399,1168,MACROREG-RUM
HA7400,1167,MACROREG-RUM
HA7402,1169,MACROREG-RUM
HA7403,1169,MACROREG-RUM
HA7404,1169,MACROREG-SYRIA
HA7406,1170,MACROREG-SYRIA
HA7407,1170,MACROREG-ARABIA
HA7407,1170,MACROREG-MAGHRIB
HA7408,1170,MACROREG-EGYPT
HA7408,1170,MACROREG-RUM
HA7409,1170,MACROREG-RUM
HA7410,1170,MACROREG-RUM
HA7412,1171,MACROREG-SYRIA
HA7413,1172,MACROREG-INDIA
HA7413,1172,MACROREG-IRAQ
HA7414,1172,MACROREG-RUM
HA7415,1170,MACROREG-RUM
HA7416,1172,MACROREG-RUM
HA7417,1172,MACROREG-RUM
HA7418,1173,MACROREG-ARABIA
HA7418,1173,MACROREG-MAWARANNAHR
HA7420,1174,MACROREG-ARABIA
HA7421,1072,MACROREG-RUM
HA7421,1072,MACROREG-SYRIA
HA7422,1173,MACROREG-RUM
HA7423,1175,MACROREG-MAGHRIB
HA7424,1175,MACROREG-RUM
HA7424,1175,MACROREG-SYRIA
HA7425,1175,MACROREG-IRAN
HA7426,1175,MACROREG-RUM
HA7427,1175,MACROREG-RUM
HA7429,1177,MACROREG-RUM
HA7430,1176,MACROREG-RUM
HA7431,1176,MACROREG-RUM
HA7432,1176,MACROREG-IRAQ
HA7433,1176,MACROREG-RUM
HA7434,1177,MACROREG-SYRIA
HA7435,1177,MACROREG-RUM
HA7436,1178,MACROREG-EGYPT
HA7437,1179,MACROREG-SYRIA
HA7438,1180,MACROREG-IRAN
HA7438,1180,MACROREG-IRAQ
HA7439,1180,MACROREG-EGYPT
HA7440,1180,MACROREG-INDIA
HA7440,1180,MACROREG-IRAN
HA7441,1179,MACROREG-RUM
HA7442,1180,MACROREG-IRAN
HA7443,1180,MACROREG-INDIA
HA7444,1181,MACROREG-SARABIA
HA7445,1181,MACROREG-EGYPT
HA7446,1181,MACROREG-SYRIA
HA7447,1181,MACROREG-RUM
HA7448,1182,MACROREG-SARABIA
HA7450,1182,MACROREG-RUM
HA7451,1183,MACROREG-RUM
HA7452,1183,MACROREG-RUM
HA7453,1185,MACROREG-EGYPT
HA7454,1185,MACROREG-RUM
HA7455,1185,MACROREG-INDIA
HA7455,1185,MACROREG-IRAQ
HA7456,1185,MACROREG-INDIA
HA7457,1186,MACROREG-ARABIA
HA7458,1186,MACROREG-RUM
HA7459,1186,MACROREG-SYRIA
HA7460,1187,MACROREG-RUM
HA7463,1190,MACROREG-MAGHRIB
HA7464,1190,MACROREG-RUM
HA7464,1190,MACROREG-SYRIA
HA7465,1189,MACROREG-ARABIA
HA7466,1190,MACROREG-MAGHRIB
HA7466,1190,MACROREG-SYRIA
HA7468,1193,MACROREG-EGYPT
HA7469,1190,MACROREG-RUM
HA7471,1194,MACROREG-ARABIA
HA7471,1194,MACROREG-IRAQ
HA7472,1194,MACROREG-SYRIA
HA7473,1194,MACROREG-MAGHRIB
HA7474,1194,MACROREG-RUM
HA7475,1196,MACROREG-SYRIA
HA7476,1195,MACROREG-RUM
HA7477,1196,MACROREG-ARABIA
HA7477,1196,MACROREG-INDIA
HA7477,1196,MACROREG-SARABIA
HA7478,1197,MACROREG-EGYPT
HA7479,1197,MACROREG-RUM
HA7480,1197,MACROREG-MAGHRIB
HA7481,1197,MACROREG-RUM
HA7482,1198,MACROREG-IRAQ
HA7483,1199,MACROREG-IRAQ
HA7483,1199,MACROREG-SYRIA
HA7484,1199,MACROREG-EGYPT
HA7485,1199,MACROREG-EGYPT
HA7486,1199,MACROREG-MAGHRIB
HA7488,1200,MACROREG-ARABIA
HA7488,1200,MACROREG-RUM
HA7489,1200,MACROREG-EGYPT
HA7489,1200,MACROREG-MAGHRIB
HA7491,1201,MACROREG-IRAN
HA7493,1202,MACROREG-EGYPT
HA7494,1203,MACROREG-RUM
HA7495,1204,MACROREG-RUM
HA7496,1204,MACROREG-RUM
HA7497,1204,MACROREG-RUM
HA7498,1204,MACROREG-RUM
HA7499,1204,MACROREG-MAGHRIB
HA7500,1204,MACROREG-IRAN
HA7501,1205,MACROREG-EGYPT
HA7501,1205,MACROREG-SARABIA
HA7502,1205,MACROREG-INDIA
HA7503,1206,MACROREG-IRAQ
HA7504,1206,MACROREG-EGYPT
HA7505,1206,MACROREG-MAWARANNAHR
HA7505,1206,MACROREG-SYRIA
HA7506,1206,MACROREG-RUM
HA7507,1206,MACROREG-ARABIA
HA7508,1207,MACROREG-EGYPT
HA7509,1208,MACROREG-RUM
HA7510,1208,MACROREG-RUM
HA7511,1208,MACROREG-IRAN
HA7512,1209,MACROREG-RUM
HA7513,1210,MACROREG-RUM
HA7514,1211,MACROREG-ARABIA
HA7515,1211,MACROREG-RUM
HA7516,1112,MACROREG-ARABIA
HA7516,1112,MACROREG-RUM
HA7518,1212,MACROREG-INDIA
HA7519,1208,MACROREG-EGYPT
HA7520,1211,MACROREG-IRAN
HA7521,1213,MACROREG-IRAQ
HA7522,1213,MACROREG-RUM
HA7523,1214,MACROREG-MAGHRIB
HA7524,1214,MACROREG-SYRIA
HA7525,1215,MACROREG-EGYPT
HA7526,1215,MACROREG-IRAN
HA7527,1215,MACROREG-INDIA
HA7527,1215,MACROREG-IRAN
HA7528,1216,MACROREG-INDIA
HA7529,1216,MACROREG-RUM
HA7530,1216,MACROREG-IRAN
HA7531,1218,MACROREG-ARABIA
HA7533,1219,MACROREG-SYRIA
HA7534,1219,MACROREG-ARABIA
HA7535,1219,MACROREG-RUM
HA7536,1226,MACROREG-RUM
HA7536,1226,MACROREG-SYRIA
HA7537,1220,MACROREG-ARABIA
HA7538,1210,MACROREG-MAWARANNAHR
HA7538,1210,MACROREG-SYRIA
HA7539,1220,MACROREG-RUM
HA7540,1222,MACROREG-RUM
HA7541,1222,MACROREG-RUM
HA7542,1223,MACROREG-RUM
HA7543,1221,MACROREG-MAGHRIB
HA7544,1220,MACROREG-EGYPT
HA7545,1224,MACROREG-IRAQ
HA7545,1224,MACROREG-RUM
HA7545,1224,MACROREG-SYRIA
HA7546,1224,MACROREG-RUM
HA7547,1224,MACROREG-RUM
HA7548,1225,MACROREG-RUM
HA7549,1226,MACROREG-RUM
HA7550,1226,MACROREG-RUM
HA7551,1226,MACROREG-INDIA
HA7551,1226,MACROREG-IRAN
HA7553,1230,MACROREG-EGYPT
HA7554,1230,MACROREG-RUM
HA7554,1230,MACROREG-SYRIA
HA7555,1230,MACROREG-MAGHRIB
HA7556,1230,MACROREG-IRAN
HA7557,1230,MACROREG-INDIA
HA7557,1230,MACROREG-IRAN
HA7559,1228,MACROREG-RUM
HA7560,1227,MACROREG-IRAN
HA7561,1234,MACROREG-RUM
HA7562,1231,MACROREG-IRAN
HA7563,1231,MACROREG-RUM
HA7564,1232,MACROREG-EGYPT
HA7564,1232,MACROREG-MAGHRIB
HA7565,1232,MACROREG-MAGHRIB
HA7566,1232,MACROREG-RUM
HA7568,1233,MACROREG-EGYPT
HA7569,1233,MACROREG-MAGHRIB
HA7570,1233,MACROREG-IRAN
HA7571,1234,MACROREG-RUM
HA7572,1234,MACROREG-RUM
HA7573,1232,MACROREG-INDIA
HA7574,1234,MACROREG-IRAQ
HA7575,1235,MACROREG-ARABIA
HA7575,1235,MACROREG-EGYPT
HA7575,1235,MACROREG-RUM
HA7576,1239,MACROREG-IRAN
HA7577,1136,MACROREG-EGYPT
HA7578,1237,MACROREG-RUM
HA7579,1238,MACROREG-RUM
HA7580,1240,MACROREG-RUM
HA7581,1234,MACROREG-SYRIA
HA7582,1238,MACROREG-RUM
HA7583,1239,MACROREG-MAGHRIB
HA7584,1240,MACROREG-ARABIA
HA7585,1240,MACROREG-ARABIA
HA7585,1240,MACROREG-RUM
HA7586,1241,MACROREG-INDIA
HA7587,1241,MACROREG-IRAN
HA7588,1241,MACROREG-ARABIA
HA7589,1241,MACROREG-INDIA
HA7589,1241,MACROREG-IRAN
HA7589,1241,MACROREG-IRAQ
HA7590,1242,MACROREG-ARABIA
HA7590,1242,MACROREG-RUM
HA7592,1243,MACROREG-ANDALUS
HA7592,1243,MACROREG-ARABIA
HA7592,1243,MACROREG-MAGHRIB
HA7593,1244,MACROREG-RUM
HA7594,1244,MACROREG-RUM
HA7595,1245,MACROREG-ARABIA
HA7595,1245,MACROREG-RUM
HA7596,1245,MACROREG-RUM
HA7597,1246,MACROREG-MAGHRIB
HA7598,1246,MACROREG-IRAQ
HA7599,1247,MACROREG-RUM
HA7599,1247,MACROREG-SYRIA
HA7600,1247,MACROREG-RUM
HA7601,1248,MACROREG-IRAN
HA7602,1248,MACROREG-IRAN
HA7603,1249,MACROREG-INDIA
HA7603,1249,MACROREG-IRAN
HA7604,1250,MACROREG-SARABIA
HA7605,1250,MACROREG-INDIA
HA7605,1250,MACROREG-IRAN
HA7606,1251,MACROREG-RUM
HA7607,1250,MACROREG-INDIA
HA7608,1250,MACROREG-RUM
HA7609,1252,MACROREG-SYRIA
HA7610,1252,MACROREG-RUM
HA7611,1253,MACROREG-RUM
HA7612,1253,MACROREG-IRAN
HA7614,1254,MACROREG-RUM
HA7615,1255,MACROREG-INDIA
HA7616,1255,MACROREG-IRAN
HA7617,1257,MACROREG-ARABIA
HA7617,1257,MACROREG-INDIA
HA7617,1257,MACROREG-SARABIA
HA7618,1258,MACROREG-RUM
HA7619,1258,MACROREG-RUM
HA7620,1259,MACROREG-MAGHRIB
HA7621,1260,MACROREG-RUM
HA7622,1260,MACROREG-IRAN
HA7623,1260,MACROREG-IRAN
HA7624,1261,MACROREG-IRAN
HA7624,1261,MACROREG-IRAQ
HA7625,1261,MACROREG-RUM
HA7626,1263,MACROREG-EGYPT
HA7626,1263,MACROREG-RUM
