[40.49639124154809, 66.67614670588934]	[66.67614670588934, 40.49639124154809]	RABINJAN_663E398N_S	[67.23227649141711, 40.657410223612885]
[40.657410223612885, 67.23227649141711]	[67.23227649141711, 40.657410223612885]	ZARMAN_666E397N_S	[67.78975399239425, 40.81842160239168]
USFAN_394E218N_S	[39.46144, 21.88079]	MAKKA_398E213N_S	[39.83612, 21.39132]
USFAN_394E218N_S	[39.46144, 21.88079]	JUDDA_391E214N_S	[39.1779, 21.46201]
USFAN_394E218N_S	[39.46144, 21.88079]	JUHFA_391E226N_S	[39.12422, 22.60833]
USFAN_394E218N_S	[39.46144, 21.88079]	JUHFA_391E226N_S	[39.12422, 22.60833]
USFAN_394E218N_S	[39.46144, 21.88079]	TAIF_404E212N_S	[40.40566, 21.21629]
USFAN_394E218N_S	[39.46144, 21.88079]	TAIF_404E212N_S	[40.40566, 21.21629]
SHIMSHAT_398E386N_S	[39.83119, 38.61412]	BADLIS_421E383N_S	[42.13266, 38.3955]
SHIMSHAT_398E386N_S	[39.83119, 38.61412]	TALLHUM_397E381N_S	[39.75447, 38.19784]
SHIMSHAT_398E386N_S	[39.83119, 38.61412]	AKHLAT_425E387N_S	[42.51044, 38.76551]
BASRA_477E304N_S	[47.71735, 30.40147]	SIRAF_523E276N_S	[52.34306, 27.69666]
BASRA_477E304N_S	[47.71735, 30.40147]	WASIT_463E321N_S	[46.32308, 32.19497]
BASRA_477E304N_S	[47.71735, 30.40147]	UBULLA_478E304N_S	[47.83555, 30.49692]
BASRA_477E304N_S	[47.71735, 30.40147]	KUFA_443E320N_S	[44.39355, 32.03808]
BASRA_477E304N_S	[47.71735, 30.40147]	UMAN_564E238N_R	[56.45284, 23.82088]
BASRA_477E304N_S	[47.71735, 30.40147]	ABBADAN_482E303N_S	[48.27394, 30.33563]
SUMAYRAM_518E313N_S	[51.81266, 31.35567]	KARU_516E317N_S	[51.69552, 31.79256]
SUMAYRAM_518E313N_S	[51.81266, 31.35567]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
SUMAYRAM_518E313N_S	[51.81266, 31.35567]	SURU_562E271N_S	[56.21348, 27.19067]
SUMAYRAM_518E313N_S	[51.81266, 31.35567]	ANJIRA_544E321N_S	[54.41329, 32.14014]
SUMAYRAM_518E313N_S	[51.81266, 31.35567]	ANJIRA_544E321N_S	[54.41329, 32.14014]
SUMAYRAM_518E313N_S	[51.81266, 31.35567]	ANJIRA_544E321N_S	[54.41329, 32.14014]
MASILA_045E356N_S	[4.53218, 35.66309]	MARSAKHARAZ_084E368N_S	[8.42231, 36.8546]
MASILA_045E356N_S	[4.53218, 35.66309]	MAHDIYYA_110E354N_S	[11.05807, 35.49133]
MASILA_045E356N_S	[4.53218, 35.66309]	NAFTA_079E338N_S	[7.90257, 33.87018]
MASILA_045E356N_S	[4.53218, 35.66309]	SABIBA_091E354N_S	[9.16117, 35.41674]
RIBATMASH_614E413N_S	[61.49617, 41.35412]	BUKHARA_644E398N_S	[64.46489, 39.85224]
[41.35412, 61.49617]	[61.49617, 41.35412]	مضيق النهر,Khurasan,Sijistan,Transoxiana	[61.79874803851629, 41.207561092436414]
[41.207561092436414, 61.79874803851629]	[61.79874803851629, 41.207561092436414]	NABADGHIN_620E407N_S	[62.10065083661254, 41.06100422397984]
[41.06100422397984, 62.10065083661254]	[62.10065083661254, 41.06100422397984]	RIBATHASAN_622E405N_S	[62.401883377155684, 40.9144493855346]
[40.9144493855346, 62.401883377155684]	[62.401883377155684, 40.9144493855346]	JIKARBAND_623E402N_S	[62.70245060097246, 40.767896568092254]
[40.767896568092254, 62.70245060097246]	[62.70245060097246, 40.767896568092254]	RIBATTUGHAN_628E401N_S	[63.002357407364684, 40.62134576273056]
[40.62134576273056, 63.002357407364684]	[63.002357407364684, 40.62134576273056]	RAML_631E401N_S	[63.30160865461708, 40.47479696061253]
[40.47479696061253, 63.30160865461708]	[63.30160865461708, 40.47479696061253]	SHURUKH_633E400N_S	[63.60020916049744, 40.328250152985426]
[40.328250152985426, 63.60020916049744]	[63.60020916049744, 40.328250152985426]	RIBATTASH_638E399N_S	[63.89816370274976, 40.18170533117975]
[40.18170533117975, 63.89816370274976]	[63.89816370274976, 40.18170533117975]	AMZAH_642E399N_S	[64.19547701957988, 40.03516248660841]
RIBATMASH_614E413N_S	[61.49617, 41.35412]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
RIBATMASH_614E413N_S	[61.49617, 41.35412]	BASAND_672E382N_S	[67.24396, 38.21375]
AHWAZ_486E313N_S	[48.69059, 31.32986]	WASIT_463E321N_S	[46.32308, 32.19497]
AHWAZ_486E313N_S	[48.69059, 31.32986]	HISNMAHDI_483E305N_S	[48.33301, 30.52571]
[31.32986, 48.69059]	[48.69059, 31.32986]	SUQARBAA_485E309N_S	[48.511247277821, 30.928355568428366]
AHWAZ_486E313N_S	[48.69059, 31.32986]	RAMHURMUZ_496E312N_S	[49.60131, 31.28576]
[31.32986, 48.69059]	[48.69059, 31.32986]	AZAM_490E312N_S	[48.993919334597514, 31.3158901833616]
[31.3158901833616, 48.993919334597514]	[48.993919334597514, 31.3158901833616]	آزر,Khuzistan	[49.29720369010185, 31.30192056246287]
AHWAZ_486E313N_S	[48.69059, 31.32986]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
AHWAZ_486E313N_S	[48.69059, 31.32986]	UMAN_564E238N_R	[56.45284, 23.82088]
AHWAZ_486E313N_S	[48.69059, 31.32986]	UMAN_564E238N_R	[56.45284, 23.82088]
[31.32986, 48.69059]	[48.69059, 31.32986]	NAHRTIRA_483E314N_S	[49.44190410995178, 30.666954245774868]
[30.666954245774868, 49.44190410995178]	[49.44190410995178, 30.666954245774868]	نهر العباس,Khuzistan	[50.1881486786591, 30.004105097669772]
[30.004105097669772, 50.1881486786591]	[50.1881486786591, 30.004105097669772]	الخوزية,Khuzistan	[50.929490630009, 29.341311799595474]
AHWAZ_486E313N_S	[48.69059, 31.32986]	BASINNA_483E319N_S	[48.30405, 31.99567]
[30.81069, 48.92625]	[48.92625, 30.81069]	خان,Khuzistan	[48.798864234789264, 31.032509993235976]
AHWAZ_486E313N_S	[48.69059, 31.32986]	ABBADAN_482E303N_S	[48.27394, 30.33563]
JANNABA_505E296N_S	[50.53898, 29.60089]	TAWWAZ_510E294N_S	[51.03513, 29.44172]
[29.60089, 50.53898]	[50.53898, 29.60089]	دشت داودي,Faris	[50.7869739717144, 29.521623866943333]
JANNABA_505E296N_S	[50.53898, 29.60089]	TAWWAZ_510E294N_S	[51.03513, 29.44172]
[29.60089, 50.53898]	[50.53898, 29.60089]	قرية,Faris	[50.66302563460365, 29.56131451224307]
JANNABA_505E296N_S	[50.53898, 29.60089]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
JANNABA_505E296N_S	[50.53898, 29.60089]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
JANNABA_505E296N_S	[50.53898, 29.60089]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
JANNABA_505E296N_S	[50.53898, 29.60089]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
JANNABA_505E296N_S	[50.53898, 29.60089]	SURU_562E271N_S	[56.21348, 27.19067]
JANNABA_505E296N_S	[50.53898, 29.60089]	SURU_562E271N_S	[56.21348, 27.19067]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	MAYYAFARIQIN_410E381N_S	[41.00798, 38.14322]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	MAYYAFARIQIN_410E381N_S	[41.00798, 38.14322]
[39.39009, 41.69403]	[41.69403, 39.39009]	قنب,Aqur	[41.60704643473318, 39.234626045797654]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	DABIL_446E401N_S	[44.68562, 40.16468]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	DABIL_446E401N_S	[44.68562, 40.16468]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	DABIL_446E401N_S	[44.68562, 40.16468]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	DABIL_446E401N_S	[44.68562, 40.16468]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	DABIL_446E401N_S	[44.68562, 40.16468]
SINNNUHAS_416E393N_S	[41.69403, 39.39009]	DABIL_446E401N_S	[44.68562, 40.16468]
BAYLAQAN_474E398N_S	[47.46081, 39.86701]	BARZA_462E365N_S	[46.2141, 36.5057]
BAYLAQAN_474E398N_S	[47.46081, 39.86701]	BARDHAA_472E404N_S	[47.23624, 40.45334]
[39.86701, 47.46081]	[47.46081, 39.86701]	يونان,Rihab	[47.34913482449634, 40.1599028811793]
BAYLAQAN_474E398N_S	[47.46081, 39.86701]	ARDABIL_483E382N_S	[48.30651, 38.23604]
[39.86701, 47.46081]	[47.46081, 39.86701]	WARTHAN_476E395N_S	[47.675690095183015, 39.460298476407395]
[39.460298476407395, 47.675690095183015]	[47.675690095183015, 39.460298476407395]	BALKHAB_478E393N_S	[47.8893272489268, 39.053589796490286]
[39.053589796490286, 47.8893272489268]	[47.8893272489268, 39.053589796490286]	BARZAND_478E389N_S	[48.10174640780525, 38.64688392766157]
SIRJAN_557E294N_S	[55.74854, 29.46102]	ZARAND_565E308N_S	[56.59714, 30.82737]
SIRJAN_557E294N_S	[55.74854, 29.46102]	KHABIS_577E304N_S	[57.75292, 30.46232]
SIRJAN_557E294N_S	[55.74854, 29.46102]	FAHRAJ_588E289N_S	[58.88326, 28.97908]
[29.46102, 55.74854]	[55.74854, 29.46102]	SHAMAT_560E297N_S	[56.05680489508233, 29.417064175538556]
[29.417064175538556, 56.05680489508233]	[56.05680489508233, 29.417064175538556]	BAHAR_563E298N_S	[56.36493658947546, 29.373108986994243]
[29.373108986994243, 56.36493658947546]	[56.36493658947546, 29.373108986994243]	KHANNAB_567E298N_S	[56.67293538135338, 29.329154433808927]
[29.329154433808927, 56.67293538135338]	[56.67293538135338, 29.329154433808927]	GHUBAYRA_569E297N_S	[56.98080156833607, 29.28520051542596]
[29.28520051542596, 56.98080156833607]	[56.98080156833607, 29.28520051542596]	KUGHUN_570E296N_S	[57.04236948037835, 29.276466260376694]
[29.276466260376694, 57.04236948037835]	[57.04236948037835, 29.276466260376694]	رائين,Kirman	[57.35007710323341, 29.232513102209758]
[29.232513102209758, 57.35007710323341]	[57.35007710323341, 29.232513102209758]	SARWISTAN_578E292N_S	[57.65765277363554, 29.1885605776265]
[29.20052, 58.17433]	[58.17433, 29.20052]	BAMM_583E291N_S	[58.481809808309464, 29.156567936255087]
SIRJAN_557E294N_S	[55.74854, 29.46102]	JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]
SIRJAN_557E294N_S	[55.74854, 29.46102]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
SIRJAN_557E294N_S	[55.74854, 29.46102]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	BASAND_672E382N_S	[67.24396, 38.21375]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	SAMARQAND_670E396N_S	[67.03225, 39.67905]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	DARZANKA_676E378N_S	[67.63175, 37.84131]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	KHUTTAL_697E379N_R	[69.75285, 37.94076]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	BUKHARA_644E398N_S	[64.46489, 39.85224]
SAGHANIYAN_678E382N_S	[67.89454, 38.26337]	TAQ_621E306N_S	[62.12651, 30.68777]
ARA_355E280N_S	[35.57504, 28.06253]	AYLA_349E295N_S	[34.94527, 29.57226]
[28.06253, 35.57504]	[35.57504, 28.06253]	MADYANSHUAYB_350E284N_S	[35.3673680372342, 28.565536113218464]
ARA_355E280N_S	[35.57504, 28.06253]	JAR_385E238N_S	[38.50713, 23.8182]
ARA_355E280N_S	[35.57504, 28.06253]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
[27.50168, 36.07695]	[36.07695, 27.50168]	SAGHB_364E271N_S	[36.46760210282797, 27.16037001119551]
RAKAH_485E344N_S	[48.54618, 34.42798]	HAMADHAN_485E347N_S	[48.57908, 34.77554]
[34.42798, 48.54618]	[48.54618, 34.42798]	الديمر,Jibal	[48.562577266782355, 34.60156765464203]
RAKAH_485E344N_S	[48.54618, 34.42798]	KARAJ_495E338N_S	[49.54697, 33.88116]
RAKAH_485E344N_S	[48.54618, 34.42798]	ZUBAYDIYYA_468E342N_S	[46.85168, 34.23099]
[34.42798, 48.54618]	[48.54618, 34.42798]	NIHAWAND_483E342N_S	[48.32004483196958, 34.403093151074266]
[34.403093151074266, 48.32004483196958]	[48.32004483196958, 34.403093151074266]	كير حراس,Jibal	[48.09397688526273, 34.37820649592507]
KARKUYAH_617E312N_S	[61.74272, 31.26104]	ZARANJ_616E307N_S	[61.61613, 30.7594]
KARKUYAH_617E312N_S	[61.74272, 31.26104]	TAQ_621E306N_S	[62.12651, 30.68777]
KARKUYAH_617E312N_S	[61.74272, 31.26104]	MALIN_650E368N_S	[65.07649, 36.81403]
[31.26104, 61.74272]	[61.74272, 31.26104]	QABRGHIYATH_653E375N_S	[62.5353843201252, 32.655930116926704]
[32.655930116926704, 62.5353843201252]	[62.5353843201252, 32.655930116926704]	RIBATAFRIGHUN_652E372N_S	[63.34085342175203, 34.05068460471612]
KARKUYAH_617E312N_S	[61.74272, 31.26104]	NIH_600E315N_S	[60.05406, 31.5777]
KARKUYAH_617E312N_S	[61.74272, 31.26104]	FARIYAB_649E364N_S	[64.93938, 36.46025]
KARKUYAH_617E312N_S	[61.74272, 31.26104]	BADHAKHSHAN_707E375N_R	[70.79525, 37.59609]
[36.46025, 64.93938]	[64.93938, 36.46025]	كرك,Khurasan,Sijistan,Transoxiana	[65.62966207099424, 36.96907065671125]
MANSURA_688E258N_S	[68.87697, 25.8651]	QUSDAR_665E277N_S	[66.59495, 27.7765]
MANSURA_688E258N_S	[68.87697, 25.8651]	QANDABIL_674E286N_S	[67.48191, 28.62665]
MANSURA_688E258N_S	[68.87697, 25.8651]	MULTAN_714E301N_S	[71.40071, 30.17568]
MANSURA_688E258N_S	[68.87697, 25.8651]	SUBARA_729E195N_S	[72.95093, 19.52404]
MANSURA_688E258N_S	[68.87697, 25.8651]	UGH_698E339N_S	[69.86876, 33.95277]
MANSURA_688E258N_S	[68.87697, 25.8651]	FAHRAJ_588E289N_S	[58.88326, 28.97908]
MANSURA_688E258N_S	[68.87697, 25.8651]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
MANSURA_688E258N_S	[68.87697, 25.8651]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
MANSURA_688E258N_S	[68.87697, 25.8651]	BADHAKHSHAN_707E375N_R	[70.79525, 37.59609]
[35.11508447232559, 66.80543296539881]	[66.80543296539881, 35.11508447232559]	ANBAR_659E362N_S	[66.84013590435174, 35.33231422261933]
[35.9347, 64.83857]	[64.83857, 35.9347]	KASHAN_645E358N_S	[64.87363206504978, 36.1519295984056]
QARINAYN_624E365N_S	[62.44974, 36.5754]	TAQ_621E306N_S	[62.12651, 30.68777]
QARINAYN_624E365N_S	[62.44974, 36.5754]	ZARANJ_616E307N_S	[61.61613, 30.7594]
QARINAYN_624E365N_S	[62.44974, 36.5754]	NIH_600E315N_S	[60.05406, 31.5777]
QARINAYN_624E365N_S	[62.44974, 36.5754]	FARAH_620E323N_S	[62.06561, 32.35928]
QARINAYN_624E365N_S	[62.44974, 36.5754]	TUN_581E339N_S	[58.11679, 33.92591]
QARINAYN_624E365N_S	[62.44974, 36.5754]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
[36.45952, 55.07205]	[55.07205, 36.45952]	HAWZAN_629E359N_S	[54.868764493013735, 36.34430996370131]
[36.34430996370131, 54.868764493013735]	[54.868764493013735, 36.34430996370131]	QASRAHNAF_632E357N_S	[54.665778886134305, 36.22910065148166]
[36.22910065148166, 54.665778886134305]	[54.665778886134305, 36.22910065148166]	ARASKAN_634E357N_S	[54.463091475624964, 36.113892061206144]
[36.113892061206144, 54.463091475624964]	[54.463091475624964, 36.113892061206144]	ASRAB_637E358N_S	[54.260700567681724, 35.998684190755135]
[35.998684190755135, 54.260700567681724]	[54.260700567681724, 35.998684190755135]	KANJABADH_639E357N_S	[54.058604478344364, 35.883477038024125]
QARINAYN_624E365N_S	[62.44974, 36.5754]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
QARINAYN_624E365N_S	[62.44974, 36.5754]	SANKAN_594E350N_S	[59.41155, 35.05003]
QARINAYN_624E365N_S	[62.44974, 36.5754]	SANKAN_594E350N_S	[59.41155, 35.05003]
HULWAN_459E344N_S	[45.93468, 34.47862]	WASIT_463E321N_S	[46.32308, 32.19497]
HULWAN_459E344N_S	[45.93468, 34.47862]	UMAN_564E238N_R	[56.45284, 23.82088]
TAYMA_385E275N_S	[38.52, 27.58081]	WADIQURA_382E256N_W	[38.29849, 25.67549]
TAYMA_385E275N_S	[38.52, 27.58081]	MANHAB_422E272N_R	[42.21215, 27.2743]
TAYMA_385E275N_S	[38.52, 27.58081]	WADITAYY_419E270N_R	[41.94575, 27.05571]
TAYMA_385E275N_S	[38.52, 27.58081]	JARBA_381E304N_S	[38.12681, 30.48436]
[27.58081, 38.52]	[38.52, 27.58081]	MUKHRI_387E290N_S	[38.341472179375984, 28.919560117523663]
[28.919560117523663, 38.341472179375984]	[38.341472179375984, 28.919560117523663]	ARFAJA_386E299N_S	[38.20624101523897, 29.923640916493238]
TAYMA_385E275N_S	[38.52, 27.58081]	AMMAN_359E319N_S	[35.91903, 31.93113]
TAYMA_385E275N_S	[38.52, 27.58081]	NABK_374E312N_S	[37.46475, 31.21242]
[31.93113, 35.91903]	[35.91903, 31.93113]	AWNID_369E316N_S	[35.69919994569924, 32.67587823265817]
[32.67587823265817, 35.69919994569924]	[35.69919994569924, 32.67587823265817]	MUHDATHA_371E315N_S	[35.64412591630158, 32.862100531216996]
BANIYAS_356E332N_S	[35.67787, 33.2515]	DIMASHQ_363E335N_S	[36.30199, 33.51843]
BANIYAS_356E332N_S	[35.67787, 33.2515]	GHUTA_364E335N_W	[36.44363, 33.50849]
BANIYAS_356E332N_S	[35.67787, 33.2515]	BATHANIYYA_361E327N_S	[36.15837, 32.72189]
BANIYAS_356E332N_S	[35.67787, 33.2515]	HAWRAN_367E326N_S	[36.73153, 32.65059]
BANIYAS_356E332N_S	[35.67787, 33.2515]	KUSWA_362E333N_S	[36.23184, 33.35826]
BANIYAS_356E332N_S	[35.67787, 33.2515]	AKKA_350E329N_S	[35.07559, 32.92878]
BANIYAS_356E332N_S	[35.67787, 33.2515]	TABARIYYA_355E327N_S	[35.51241, 32.77755]
KAFARSABA_348E321N_S	[34.88134, 32.17778]	QAYSARIYYA_348E324N_S	[34.89906, 32.49326]
KAFARSABA_348E321N_S	[34.88134, 32.17778]	RAMLA_348E319N_S	[34.86436, 31.92484]
KAFARSABA_348E321N_S	[34.88134, 32.17778]	KANISA_349E327N_S	[34.95381, 32.7475]
KAFARSABA_348E321N_S	[34.88134, 32.17778]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
DARABAJIRD_545E287N_S	[54.54591, 28.75143]	SARWISTAN_524E314N_S	[52.43219, 31.42233]
[28.75143, 54.54591]	[54.54591, 28.75143]	JAHZANDAYA_541E288N_S	[54.08644447906494, 29.3471798956875]
[29.3471798956875, 54.08644447906494]	[54.08644447906494, 29.3471798956875]	TABISTAN_538E289N_S	[53.62425196650865, 29.9429105225878]
DARABAJIRD_545E287N_S	[54.54591, 28.75143]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
DARABAJIRD_545E287N_S	[54.54591, 28.75143]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
DARABAJIRD_545E287N_S	[54.54591, 28.75143]	SURU_562E271N_S	[56.21348, 27.19067]
DASHTARZAN_519E296N_S	[51.94222, 29.6096]	KAZARUN_516E296N_S	[51.68412, 29.60743]
[29.6096, 51.94222]	[51.94222, 29.6096]	قرية الحطب,Faris	[51.81331226772639, 29.6085786363663]
DASHTARZAN_519E296N_S	[51.94222, 29.6096]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
[29.6096, 51.94222]	[51.94222, 29.6096]	KHANASAD_522E295N_S	[51.83893661902791, 29.470937666887167]
DASHTARZAN_519E296N_S	[51.94222, 29.6096]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
DASHTARZAN_519E296N_S	[51.94222, 29.6096]	SURU_562E271N_S	[56.21348, 27.19067]
DASHTARZAN_519E296N_S	[51.94222, 29.6096]	SHAHRASTAN_515E298N_S	[51.51624, 29.83157]
[29.6096, 51.94222]	[51.94222, 29.6096]	كرك,Faris	[51.72970262187981, 29.720631901614013]
JAR_385E238N_S	[38.50713, 23.8182]	JUHFA_391E226N_S	[39.12422, 22.60833]
JAR_385E238N_S	[38.50713, 23.8182]	JUHFA_391E226N_S	[39.12422, 22.60833]
JAR_385E238N_S	[38.50713, 23.8182]	BADR_388E237N_S	[38.80098, 23.72676]
JAR_385E238N_S	[38.50713, 23.8182]	JUDDA_391E214N_S	[39.1779, 21.46201]
JAR_385E238N_S	[38.50713, 23.8182]	ABYAYN_449E131N_S	[44.96348, 13.14229]
JAR_385E238N_S	[38.50713, 23.8182]	NASAFAN_448E140N_R	[44.8432, 14.02916]
JAR_385E238N_S	[38.50713, 23.8182]	TAIF_404E212N_S	[40.40566, 21.21629]
JAR_385E238N_S	[38.50713, 23.8182]	TAIF_404E212N_S	[40.40566, 21.21629]
JAR_385E238N_S	[38.50713, 23.8182]	TAIF_404E212N_S	[40.40566, 21.21629]
JAR_385E238N_S	[38.50713, 23.8182]	TAIF_404E212N_S	[40.40566, 21.21629]
KISHSH_623E301N_S	[62.37889, 30.15265]	ZARANJ_616E307N_S	[61.61613, 30.7594]
KISHSH_623E301N_S	[62.37889, 30.15265]	TAQ_621E306N_S	[62.12651, 30.68777]
KISHSH_623E301N_S	[62.37889, 30.15265]	SAMARQAND_670E396N_S	[67.03225, 39.67905]
KISHSH_623E301N_S	[62.37889, 30.15265]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
KISHSH_623E301N_S	[62.37889, 30.15265]	BASAND_672E382N_S	[67.24396, 38.21375]
KUFA_443E320N_S	[44.39355, 32.03808]	BASRA_477E304N_S	[47.71735, 30.40147]
KUFA_443E320N_S	[44.39355, 32.03808]	WASIT_463E321N_S	[46.32308, 32.19497]
KUFA_443E320N_S	[44.39355, 32.03808]	UMAN_564E238N_R	[56.45284, 23.82088]
KUFA_443E320N_S	[44.39355, 32.03808]	ABBADAN_482E303N_S	[48.27394, 30.33563]
HIMS_367E347N_S	[36.72425, 34.73793]	ATHARIB_368E361N_S	[36.83533, 36.13792]
[35.81449, 38.38504]	[38.38504, 35.81449]	HAMA_367E351N_S	[38.404836958914, 36.06421724249203]
[36.06421724249203, 38.404836958914]	[38.404836958914, 36.06421724249203]	SHAYZAR_365E352N_S	[38.42469714549929, 36.313944470029575]
[36.313944470029575, 38.42469714549929]	[38.42469714549929, 36.313944470029575]	KAFARTAB_366E355N_S	[38.4446213446335, 36.56367168251653]
[36.56367168251653, 38.4446213446335]	[38.4446213446335, 36.56367168251653]	QINNASRIN_370E359N_S	[38.46461035125204, 36.81339887985528]
HIMS_367E347N_S	[36.72425, 34.73793]	HALAB_371E361N_S	[37.17518, 36.19828]
HIMS_367E347N_S	[36.72425, 34.73793]	BALIS_380E360N_S	[38.09005, 36.02806]
HIMS_367E347N_S	[36.72425, 34.73793]	DIMASHQ_363E335N_S	[36.30199, 33.51843]
[35.81449, 38.38504]	[38.38504, 35.81449]	JUSIYA_365E344N_S	[38.288993971598174, 35.54391584443739]
[35.54391584443739, 38.288993971598174]	[38.288993971598174, 35.54391584443739]	يعاث,Sham	[38.19326984064767, 35.2733420677622]
[34.01251, 36.19213]	[36.19213, 34.01251]	ZABADANI_360E337N_S	[36.098148883718515, 33.741938321420356]
HIMS_367E347N_S	[36.72425, 34.73793]	GHUTA_364E335N_W	[36.44363, 33.50849]
HIMS_367E347N_S	[36.72425, 34.73793]	BATHANIYYA_361E327N_S	[36.15837, 32.72189]
MADINA_396E244N_S	[39.60908, 24.47782]	RAWHA_392E241N_S	[39.2976, 24.11893]
MADINA_396E244N_S	[39.60908, 24.47782]	SUQYAYAZID_383E261N_S	[38.35433, 26.15916]
MADINA_396E244N_S	[39.60908, 24.47782]	ABYAYN_449E131N_S	[44.96348, 13.14229]
MADINA_396E244N_S	[39.60908, 24.47782]	ABYAYN_449E131N_S	[44.96348, 13.14229]
MADINA_396E244N_S	[39.60908, 24.47782]	WADITAYY_419E270N_R	[41.94575, 27.05571]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	FARAMA_325E310N_S	[32.59811, 31.02282]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	FARAMA_325E310N_S	[32.59811, 31.02282]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	JUDDA_391E214N_S	[39.1779, 21.46201]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
