name,lat,lng,status
ARSUF_348E321N_S_SHAM,32.19588,34.80739,old
KUNDUR_581E351N_S_KHUR,35.12055,58.12875,old
قرية العصبيات,null,null,null
مهدي آباذ,null,null,null
MADAN_091W386N_S_ANDA,38.64984,-9.19189,old
مجدل سلم,null,null,null
فید,null,null,null
BAYDA_370E267N_S_JAZI,26.79044,37.01435,old
TUN_581E339N_S_KHUR,33.92591,58.11679,old
QULZUM_325E300N_S_EGYP,30.02822,32.55684,old
QARMUNA_056W374N_S_ANDA,37.42933,-5.64097,old
KHAYWAN_440E162N_S_YEME,16.29079,44.06424,old
RASKALB_530E353N_S_DAYL,35.37647,53.07601,old
NAYRIZ_542E292N_R_FARI,29.21368,54.27518,old
BASAND_672E382N_S_TRAN,38.21375,67.24396,old
AWBA_631E344N_S_KHUR,34.4094,63.16814,old
انرى,null,null,null
JUR_525E288N_S_FARI,28.84797,52.58324,old
BAQQARA_331E310N_S_EGYP,31.02385,33.12566,old
ARASKAN_634E357N_S_KHUR,35.74074,63.44735,old
QALAIBNKANDAMAN_451E415N_S_RIHA,41.56808,45.1678,old
TUZ_422E267N_S_JAZI,26.71435,42.29198,old
ABBADAN_482E303N_S_IRAQ,30.33563,48.27394,old
كلبايكان,null,null,null
SANKAN_594E350N_S_KHUR,35.05003,59.41155,old
جامان,null,null,null
NABK_367E340N_S_SHAM,34.02567,36.7322,old
تل وان,null,null,null
حنس,null,null,null
الماريين,null,null,null
ضریة,null,null,null
السرین,null,null,null
ATBASH_758E411N_S_TRAN,41.16025,75.81567,old
كير حراس,null,null,null
اش وبورد,null,null,null
السونشة,null,null,null
SABUR_515E298N_R_FARI,29.83157,51.51624,old
BASRA_058W348N_S_MAGH,34.82887,-5.88806,old
SHAMAT_560E297N_S_KIRM,29.76249,56.01438,old
ورامين,null,null,null
هنته,null,null,null
RAFH_342E313N_S_SHAM,31.3087,34.25897,old
قرية الرصد,null,null,null
مهرجاناواذ,null,null,null
BAHAR_563E298N_S_KIRM,29.8855,56.35225,old
JASHSH_354E330N_S_SHAM,33.03094,35.4502,old
KASHAN_645E358N_S_KHUR,35.88354,64.54957,old
NUKDAH_600E356N_S_KHUR,35.63286,60.00916,old
رباط كشر,null,null,null
كيلين,null,null,null
AZKAS_521E315N_S_FARI,31.51558,52.17709,old
IMMARA_431E253N_S_JAZI,25.37319,43.1471,old
خالنجان,null,null,null
بلد ابن السوانيطى,null,null,null
HADDADA_548E362N_S_DAYL,36.2852,54.80181,old
وادي الملح,null,null,null
TUS_594E364N_R_KHUR,36.42208,59.49915,old
دات العشر,null,null,null
KHABIS_577E304N_S_KIRM,30.46232,57.75292,old
AYLA_349E295N_S_SHAM,29.57226,34.94527,old
RASK_612E267N_S_SIND,26.70943,61.22272,old
BADR_447E138N_R_YEME,13.87387,44.72906,old
HARRAN_390E368N_S_AQUR,36.88438,39.08906,old
سرشك,null,null,null
RIBAT_068W339N_S_MAGH,33.99489,-6.88943,old
QUSURHASSAN_158E312N_S_BARQ,31.25883,15.87924,old
QASRAHNAF_632E357N_S_KHUR,35.76147,63.21212,old
IDHAJ_498E318N_S_KHUZ,31.85548,49.87086,old
معلثايا,null,null,null
JARUJIRD_618E375N_S_KHUR,37.50068,61.87474,old
الحفیر,null,null,null
SIJILMASA_042W312N_R_MAGH,31.27819,-4.23723,old
آزر,null,null,null
KARYAN_537E280N_S_FARI,28.05935,53.70323,old
BAYSAN_354E325N_S_SHAM,32.5,35.49256,old
TARIM_558E281N_S_FARI,28.18163,55.80841,old
دهك,null,null,null
NARMASIR_586E289N_S_KIRM,28.98436,58.64795,old
FARAB_682E427N_R_TRAN,42.7449,68.29439,old
MAAB_357E312N_S_SHAM,31.2579,35.73272,old
قورية,null,null,null
FAS_050W340N_S_MAGH,34.06727,-5.02852,old
جاجستان,null,null,null
QINNASRIN_370E359N_S_SHAM,35.99617,37.02701,old
خرمة,null,null,null
طاق سعيد,null,null,null
المغار,null,null,null
THUJJA_441E139N_R_YEME,13.97911,44.17683,old
طبوس,null,null,null
HUSAYNABADH_579E361N_S_KHUR,36.10768,57.92813,old
موسى آباذ,null,null,null
BAHRAJ_606E272N_S_SIND,27.28057,60.66186,old
KHIWAH_603E413N_S_TRAN,41.38465,60.33577,old
KHUJANDA_696E402N_S_TRAN,40.24606,69.63107,old
كلكاو,null,null,null
النهر,null,null,null
نشوى,null,null,null
الرام,null,null,null
HALAB_371E361N_S_SHAM,36.19828,37.17518,old
FAMADUDI_481E304N_W_KHUZ,30.41602,48.14211,old
QURQUB_477E321N_S_IRAQ,32.17254,47.70188,old
RIBATAFRIGHUN_652E372N_S_TRAN,37.26306,65.27273,old
RUSTAJIRD_502E317N_S_KHUZ,31.71801,50.29984,old
البحيرة الحلوة,null,null,null
كورد وكلار,null,null,null
JANZA_463E408N_S_RIHA,40.81356,46.38603,old
بريدين,null,null,null
BAYAN_480E304N_S_IRAQ,30.46468,48.03005,old
SHAHHAJIYYA_429E362N_S_AQUR,36.27006,42.9665,old
DAHLIZAN_499E307N_S_KHUZ,30.77763,49.97179,old
BUMINA_297E309N_S_EGYP,30.93264,29.71572,old
دخويذ,null,null,null
قزدار,null,null,null
HISNZIYAD_392E387N_S_AQUR,38.75874,39.2247,old
SUKKARIYYA_346E315N_S_SHAM,31.56416,34.65335,old
MAHALLAKABIRA_311E309N_S_EGYP,30.97329,31.14662,old
TAQ_621E306N_S_SIJI,30.68777,62.12651,old
HALIMAN_222E327N_S_BARQ,32.77902,22.203,old
ماءين,null,null,null
SINJAR_418E363N_S_AQUR,36.32446,41.89101,old
ازميران,null,null,null
KHAWARISTAN_532E292N_S_FARI,29.25713,53.20589,old
حى عبد الله,null,null,null
KANJABADH_639E357N_S_KHUR,35.78873,63.98233,old
كنيسة المجوس,null,null,null
QABIS_100E338N_S_BARQ,33.86603,10.08563,old
أسداواذ,null,null,null
سواد مقولة,null,null,null
فنزبور,null,null,null
NIHIYYA_415E343N_S_AQUR,34.39307,41.5567,old
نورين,null,null,null
عقبة أفيق,null,null,null
كارزين,null,null,null
FIRABR_636E391N_S_TRAN,39.17015,63.61874,old
جب أمير المؤمنين,null,null,null
أمج,null,null,null
JANNABA_505E296N_S_FARI,29.60089,50.53898,old
BITAN_432E287N_S_BADI,28.74899,43.27579,old
SIRAF_523E276N_S_FARI,27.69666,52.34306,old
كماهنك,null,null,null
MARW_621E376N_R_KHUR,37.67193,62.10386,old
آلوسة,null,null,null
BABHADID_670E382N_O_TRAN,38.22114,67.03158,old
QASRSHIRIN_456E344N_S_IRAQ,34.49996,45.62659,old
RUDHAN_560E303N_S_FARI,30.39947,56.02186,old
بندق,null,null,null
BIH_613E262N_S_SIND,26.22927,61.33378,old
ISKANDARIYYA_299E311N_S_EGYP,31.1949,29.90981,old
TALLFAFAN_417E377N_S_AQUR,37.72559,41.78238,old
دير بازما,null,null,null
KHANRUSH_517E322N_S_JIBA,32.23981,51.79877,old
FUHAYMA_421E342N_S_AQUR,34.23688,42.18317,old
SHAYZAR_365E352N_S_SHAM,35.25585,36.55938,old
NIBAJ_444E263N_S_BADI,26.35812,44.45181,old
الحفر,null,null,null
RUZKAN_519E318N_S_FARI,31.80584,51.96103,old
MARIDA_063W388N_S_ANDA,38.89521,-6.32886,old
ISTIJA_051W375N_S_ANDA,37.53493,-5.10865,old
ASTARABYAN_628E342N_S_KHUR,34.2484,62.80223,old
كاربايه,null,null,null
DARA_409E371N_S_AQUR,37.18527,40.94689,old
QARYAMAJUS_541E317N_S_MAFA,31.74166,54.19969,old
خرائب ابى حليمة,null,null,null
دوسنية,null,null,null
UKINA_607E363N_S_KHUR,36.34872,60.79678,old
QARYATAYN_164E311N_O_BARQ,31.18315,16.44486,old
مروالروذ,null,null,null
منزل,null,null,null
باحمشا,null,null,null
القاع,null,null,null
ZUBALA_435E294N_S_BADI,29.40521,43.5639,old
ISBIJAB_697E422N_R_TRAN,42.23062,69.75409,old
الدامغان,null,null,null
ملعب الملك,null,null,null
ZANJAN_485E366N_S_RIHA,36.66235,48.5053,old
عين الحجر,null,null,null
JUWIQAN_598E429N_S_TRAN,42.94872,59.88682,old
جنبد,null,null,null
JUWISULAYMAN_581E281N_S_KIRM,28.12851,58.18338,old
BANJAWAY_654E315N_S_SIJI,31.51036,65.43237,old
ZARQA_360E320N_S_SHAM,32.07029,36.08689,old
مهربان,null,null,null
JUWAYN_616E317N_S_SIJI,31.72221,61.60731,old
RASSIKR_528E297N_S_FARI,29.7751,52.87257,old
HULWAN_562E339N_S_MAFA,33.94771,56.22435,old
JURAB_489E342N_S_JIBA,34.21059,48.90536,old
BAND_620E260N_S_SIND,26.0929,62.05375,old
KALLAR_519E307N_S_FARI,30.72449,51.92199,old
DAYBUL_676E244N_S_SIND,24.43756,67.69101,old
برزرة,null,null,null
SANA_442E153N_S_YEME,15.37373,44.20186,old
KAHUN_553E288N_S_KIRM,28.87915,55.33985,old
المونسة,null,null,null
قنب,null,null,null
الخان حان لنجان,null,null,null
JANZARUDH_569E306N_S_KIRM,30.67077,56.92513,old
UKBARA_442E338N_S_IRAQ,33.85526,44.22504,old
RIBATKARZWAN_638E356N_S_KHUR,35.61955,63.81969,old
MAHAN_573E301N_S_KIRM,30.11166,57.31039,old
NATIL_519E364N_S_DAYL,36.47768,51.91951,old
KANBAYA_725E223N_S_SIND,22.35228,72.56065,old
KANDAK_667E383N_S_TRAN,38.37384,66.78829,old
ترمانة,null,null,null
مدین,null,null,null
بامهر,null,null,null
سن نحلس,null,null,null
RIBATALI_545E372N_S_DAYL,37.22611,54.51366,old
كه,null,null,null
BAYRUT_355E339N_S_SHAM,33.90162,35.5091,old
BINKATH_694E412N_S_TRAN,41.22621,69.41991,old
بلد ابن الملاين,null,null,null
معدن الفضة,null,null,null
سابرخاست,null,null,null
قرنة,null,null,null
FUDAYN_405E354N_S_AQUR,35.4148,40.59626,old
جبال الديلم,null,null,null
DASTAJIRDA_666E368N_S_KHUR,36.8334,66.6411,old
جاه زندايا,null,null,null
الخبارجان,null,null,null
دارجين,null,null,null
درسان,null,null,null
الشجى,null,null,null
QARYAASAD_538E315N_S_FARI,31.55774,53.84828,old
SUBARA_729E195N_S_SIND,19.52404,72.95093,old
سمندو,null,null,null
SUGHAR_354E310N_S_SHAM,31.03706,35.46845,old
YANBU_381E241N_S_JAZI,24.1082,38.12512,old
HAWMAZUTT_497E310N_R_KHUZ,31.05807,49.71372,old
RIBATKHUWARAN_653E385N_S_TRAN,38.54277,65.33793,old
USH_728E405N_S_TRAN,40.53599,72.85752,old
RAQQA_390E359N_S_AQUR,35.9493,39.05128,old
ABIWARD_595E372N_S_KHUR,37.27,59.59733,old
KARDIZ_691E336N_S_SIND,33.62249,69.15407,old
BARDAJ_475E402N_S_RIHA,40.23581,47.56971,old
تل حور,null,null,null
نهر الشاش,null,null,null
شوروخ,null,null,null
دشت داودي,null,null,null
LABLA_066W373N_S_ANDA,37.38969,-6.66965,old
ASFUZAR_621E332N_R_KHUR,33.24402,62.12974,old
SUMAYRAM_518E313N_S_FARI,31.35567,51.81266,old
JAR_385E238N_S_JAZI,23.8182,38.50713,old
KHASU_544E285N_S_FARI,28.5161,54.40794,old
ارسطا,null,null,null
YALAMLAM_400E208N_S_JAZI,20.84741,40.08231,old
HIT_428E336N_S_IRAQ,33.6437,42.80628,old
حارفة,null,null,null
QARUN_357E335N_S_SHAM,33.57083,35.71229,old
RIBATSHUR_635E350N_S_KHUR,35.08069,63.52263,old
MARAGHA_462E373N_S_RIHA,37.34276,46.24758,old
BATHANIYYA_361E327N_S_SHAM,32.72189,36.15837,old
مرج قيسارية,null,null,null
NAHRAWAN_445E334N_S_IRAQ,33.43161,44.59405,old
JAZIRAIBNUMAR_421E372N_R_AQUR,37.28521,42.19943,old
BALKHAN_660E375N_S_TRAN,37.51897,66.00329,old
AMASHIYYA_439E165N_S_YEME,16.56721,43.95032,old
TAHIRT_013E353N_R_MAGH,35.36971,1.36504,old
غرفة,null,null,null
NASIBIN_412E370N_S_AQUR,37.05514,41.22167,old
KANAISHADID_279E309N_S_BARQ,30.91449,27.94768,old
الشبيكة(السنبلة),null,null,null
HABRA_350E315N_S_SHAM,31.53018,35.08912,old
DARZANKA_676E378N_S_TRAN,37.84131,67.63175,old
MAKKA_398E213N_S_JAZI,21.39132,39.83612,old
WARRADA_335E310N_S_EGYP,31.06734,33.54242,old
KHAWASH_618E277N_S_SIND,27.79777,61.88374,old
برقوى,null,null,null
BUNDUQA_319E300N_S_EGYP,30.09522,31.93498,old
بئر,null,null,null
KANISA_349E327N_S_SHAM,32.7475,34.95381,old
RIBATHASAN_622E405N_S_TRAN,40.50009,62.28269,old
قرية الرمل,null,null,null
RAMA_434E257N_S_JAZI,25.77608,43.4292,old
JABALLUBNAN_359E341N_O_SHAM,34.15941,35.99225,old
MADINNAQIRA_415E255N_S_JAZI,25.5536,41.52796,old
العسكر,null,null,null
TABARIYYA_355E327N_S_SHAM,32.77755,35.51241,old
جسر حر,null,null,null
MANSAF_320E301N_S_EGYP,30.18702,32.05366,old
قاووس,null,null,null
شاوكرد,null,null,null
جدیلة,null,null,null
ANA_419E344N_S_AQUR,34.43481,41.95904,old
نوى,null,null,null
SANKARDAH_675E385N_S_TRAN,38.50044,67.57933,old
املوتا,null,null,null
عونید,null,null,null
كوفن,null,null,null
ARISH_045W323N_S_MAGH,32.30201,-4.52149,old
الرصد,null,null,null
KALWADHAR_531E298N_S_FARI,29.88067,53.16886,old
زياداباذ,null,null,null
QARYAKHUWARIZMIYYIN_655E376N_S_TRAN,37.69255,65.56778,old
QADISIYYA_441E316N_S_IRAQ,31.65292,44.18717,old
RIBATMAYANAH_627E345N_S_KHUR,34.53751,62.7655,old
QARN_402E214N_S_JAZI,21.46576,40.21296,old
بغيشن,null,null,null
بدا,null,null,null
قلشانة,null,null,null
جوبين وملين,null,null,null
DUFANA_066E354N_S_MAGH,35.49564,6.62915,old
SUTURKATH_688E408N_S_TRAN,40.88768,68.87652,old
DHATHUMAM_293E308N_S_BARQ,30.86496,29.30208,old
GHAWR_354E318N_R_SHAM,31.86882,35.48149,old
QARYAIBNBUNDAR_530E301N_S_FARI,30.13418,53.0309,old
شرف النبک,null,null,null
رباط شار,null,null,null
MAZDURAN_605E361N_S_KHUR,36.17215,60.54672,old
ABWA_390E232N_S_JAZI,23.22814,39.09484,old
كولسره,null,null,null
BAYLAQAN_474E398N_S_RIHA,39.86701,47.46081,old
MAWRUR_054W371N_S_ANDA,37.14029,-5.48272,old
SHABABAK_550E301N_S_FARI,30.13418,55.05872,old
HAJARNASR_039W352N_S_MAGH,35.22154,-3.90859,old
النوق,null,null,null
بئر السلاح,null,null,null
BARJAH_708E426N_S_TRAN,42.62635,70.80406,old
رستاق الرستاق,null,null,null
خاوس,null,null,null
برزانيان,null,null,null
BARDASIR_571E303N_R_KIRM,30.30962,57.10475,old
KHULAYS_394E221N_S_JAZI,22.10557,39.41808,old
RAFIQA_307E306N_S_EGYP,30.6947,30.73593,old
KILABA_360E275N_S_JAZI,27.50168,36.07695,old
DARIN_501E262N_S_JAZI,26.28437,50.19373,old
كورستان,null,null,null
KATANA_102E336N_S_MAGH,33.69175,10.27879,old
RUR_689E276N_S_SIND,27.65788,68.90569,old
KHIRBAQAWM_261E313N_S_BARQ,31.35376,26.11423,old
قرية خاست,null,null,null
ماویة,null,null,null
نهر من,null,null,null
خارزين,null,null,null
العونید,null,null,null
AJARUD_323E300N_S_EGYP,30.05828,32.38039,old
جبل,null,null,null
USFAN_394E218N_S_JAZI,21.88079,39.46144,old
خوزن,null,null,null
DIRIZDAH_670E393N_S_TRAN,39.31836,67.06451,old
JUBBMAYDAN_233E321N_S_BARQ,32.18179,23.31692,old
جعاد وجورد,null,null,null
KHAYAR_539E292N_S_FARI,29.25944,53.93868,old
BAMM_583E291N_S_KIRM,29.10304,58.34327,old
الجامدة,null,null,null
JAMM_523E278N_S_FARI,27.8168,52.39133,old
AZILA_059W355N_S_MAGH,35.58306,-5.97486,old
أقصى الغوطة,null,null,null
MUSH_414E387N_S_RIHA,38.75648,41.48709,old
TABRIZ_463E380N_S_RIHA,38.06387,46.33121,old
BATNMARR_397E216N_S_JAZI,21.64499,39.73935,old
AZDUD_346E317N_S_SHAM,31.79837,34.66817,old
AHSA_495E253N_S_JAZI,25.34929,49.54137,old
BAYTJIBRIL_348E316N_S_SHAM,31.60564,34.88059,old
قصبة الدورق,null,null,null
تبسة,null,null,null
الرحیل,null,null,null
ADAN_450E127N_S_YEME,12.79365,45.03942,old
ابارست,null,null,null
العينية,null,null,null
BARJAMT_116E330N_S_BARQ,33.05675,11.63847,old
SISAR_469E353N_S_JIBA,35.31623,46.98439,old
BANATJARM_427E192N_O_JAZI,19.20706,42.7829,old
JARJARAYA_453E327N_S_IRAQ,32.74104,45.31987,old
جاشان,null,null,null
مرزك,null,null,null
ARMABIL_663E262N_S_SIND,26.23769,66.38343,old
KHAWADHAN_515E302N_S_FARI,30.24443,51.50809,old
الصليق,null,null,null
TIZ_606E253N_S_SIND,25.38207,60.63196,old
خرسان,null,null,null
BANJAHIR_698E355N_S_KHUR,35.51814,69.81804,old
ارمسا,null,null,null
ADHRIAT_360E326N_S_SHAM,32.61046,36.09087,old
BATNNAKHL_400E248N_R_JAZI,24.85968,40.00579,old
HURMUZ_569E270N_S_KIRM,27.0994,56.94955,old
أخسيكت,null,null,null
وفراوندة,null,null,null
NAZWA_575E228N_S_JAZI,22.86309,57.52541,old
وادي فره,null,null,null
HUWARA_004E355N_S_MAGH,35.55078,0.442,old
JUBBYUSUF_355E329N_S_SHAM,32.92434,35.52565,old
ZAYTUNA_101E343N_S_MAGH,34.35352,10.10538,old
FAZ_622E373N_S_KHUR,37.39749,62.29575,old
BARADAN_443E335N_S_IRAQ,33.50829,44.36092,old
BASMAD_708E291N_S_SIND,29.12094,70.8735,old
DIMASHQ_363E335N_S_SHAM,33.51843,36.30199,old
JARKARD_698E420N_S_TRAN,42.02949,69.82576,old
JURJANIYYA_592E424N_S_TRAN,42.45632,59.21993,old
JUSADA_427E195N_S_JAZI,19.51994,42.71961,old
ANBAR_659E362N_S_KHUR,36.20578,65.94751,old
قرین,null,null,null
c,null,null,null
RUHBA_364E276N_R_JAZI,27.67097,36.48835,old
الكبس,null,null,null
BALUR_520E358N_S_DAYL,35.81911,52.0667,old
باراب سار,null,null,null
سقیا یزید,null,null,null
MARAND_458E384N_S_RIHA,38.46017,45.80321,old
AMQ_364E363N_S_SHAM,36.38345,36.47102,old
بئر الجمالين,null,null,null
اسداواذ,null,null,null
KUMSHARIK_307E306N_S_EGYP,30.63742,30.75642,old
جزيرة بنى زغناى,null,null,null
WAJRA_409E220N_S_JAZI,22.03204,40.98726,old
SIMNAN_534E354N_S_DAYL,35.49513,53.40856,old
MUGHITHAMAWAN_414E250N_S_JAZI,25.00091,41.4016,old
الجبل الأسود,null,null,null
البحيرة,null,null,null
HAWRAN_367E326N_S_SHAM,32.65059,36.73153,old
الطاحونة,null,null,null
JUNDAYSABUR_485E322N_R_KHUZ,32.29866,48.53919,old
دار ملول,null,null,null
MASHKUYA_507E353N_S_JIBA,35.30758,50.77259,old
FAWWARA_105E335N_S_BARQ,33.55129,10.50881,old
DIMYAT_317E314N_S_EGYP,31.43739,31.79125,old
JISRJAHANNAM_502E314N_S_KHUZ,31.4767,50.23675,old
BUZANJIRD_489E349N_S_JIBA,34.95777,48.98488,old
ماذرواستان,null,null,null
MAQQARA_050E355N_S_MAGH,35.54259,5.0297,old
مجانة,null,null,null
BAGHLAN_687E362N_S_KHUR,36.2356,68.77093,old
RAML_631E401N_S_TRAN,40.13581,63.16025,old
الکلایة,null,null,null
SHUQUQ_434E290N_S_BADI,29.08495,43.41491,old
أرمية,null,null,null
كفركيلا,null,null,null
RAWHA_392E241N_S_JAZI,24.11893,39.2976,old
نشديغن,null,null,null
SHAMKUR_460E409N_S_RIHA,40.99521,46.06157,old
خان,null,null,null
BABNA_624E349N_S_KHUR,34.94152,62.4787,old
JALQ_626E276N_S_SIND,27.64173,62.64811,old
QAYRAWAN_101E357N_S_MAGH,35.70049,10.14137,old
الأفلاغونية,null,null,null
KHASHM_491E374N_S_DAYL,37.48626,49.18674,old
یثرب,null,null,null
خروذ,null,null,null
مطارة,null,null,null
FARHAKIRD_595E357N_S_KHUR,35.782,59.56978,old
KAFRAH_524E295N_S_FARI,29.50609,52.49957,old
MAHLABIYYA_427E362N_S_AQUR,36.25676,42.7655,old
صيدا,null,null,null
آستانة,null,null,null
رباط الاوقل,null,null,null
بستك,null,null,null
SULUQ_202E314N_S_BARQ,31.4018,20.24835,old
KARKUYAH_617E312N_S_SIJI,31.26104,61.74272,old
جنكى,null,null,null
شاوكث,null,null,null
SINN_434E352N_S_IRAQ,35.26076,43.46591,old
حبس,null,null,null
بخارا,null,null,null
UGH_698E339N_S_SIJI,33.95277,69.86876,old
DAYRNASARA_330E311N_S_EGYP,31.14397,33.05753,old
QASRLUSUS_479E344N_S_JIBA,34.4958,47.90457,old
أنقرة,null,null,null
المخلصة,null,null,null
اريحاء,null,null,null
SAMARQAND_670E396N_S_TRAN,39.67905,67.03225,old
القسطنطينية,null,null,null
أناس,null,null,null
ANDAKHUDH_651E369N_S_KHUR,36.95541,65.16655,old
SHADHUNA_059W364N_S_ANDA,36.4664,-5.91433,old
SAGHANIYAN_678E382N_R_TRAN,38.26337,67.89454,old
BIYABSHURAB_526E286N_S_FARI,28.69894,52.68133,old
TABALA_424E200N_S_JAZI,20.04558,42.41439,old
WASIT_463E321N_S_IRAQ,32.19497,46.32308,old
بیشة,null,null,null
خره روذ,null,null,null
SAFRA_389E240N_S_JAZI,24.03308,38.95085,old
ATRABULUS_358E344N_S_SHAM,34.44044,35.85194,old
الرمانة,null,null,null
TINNIS_322E312N_S_EGYP,31.21262,32.22755,old
HAZARASB_610E412N_S_TRAN,41.2861,61.09517,old
KARMIINIYYA_654E401N_S_TRAN,40.14581,65.40937,old
RIBATDIHISTAN_546E382N_S_DAYL,38.26671,54.61471,old
TULAYTILA_040W398N_S_ANDA,39.88926,-4.0521,old
QARYABARATIKIN_599E431N_S_TRAN,43.19354,59.95269,old
قصر الأمير,null,null,null
RABB_432E334N_S_IRAQ,33.46273,43.26055,old
JULLAB_389E374N_S_AQUR,37.41051,38.91048,old
SIMINJAN_680E362N_S_KHUR,36.22585,68.09011,old
كوستان,null,null,null
HADITHA_433E360N_S_AQUR,36.02054,43.39249,old
AHWAZ_486E313N_R_KHUZ,31.32986,48.69059,old
SHAHRAZUR_460E352N_R_JIBA,35.25767,46.01676,old
BALABAKK_361E340N_S_SHAM,34.01251,36.19213,old
SANJAHAN_503E297N_S_FARI,29.74023,50.38864,old
KARAJ_495E338N_R_JIBA,33.88116,49.54697,old
اوبران,null,null,null
ویلة,null,null,null
ABASKUN_540E370N_S_DAYL,37.02772,54.04327,old
قارا,null,null,null
كول,null,null,null
قنوان,null,null,null
MISLAH_407E224N_S_JAZI,22.44276,40.79626,old
BAJJANA_024W369N_S_ANDA,36.95657,-2.41826,old
QANTARANUMAN_476E344N_S_JIBA,34.46868,47.65232,old
RIBATQAHASTAN_635E313N_S_SIJI,31.36919,63.54388,old
برسخان الأعلى,null,null,null
ميغون,null,null,null
MARWA_385E257N_S_JAZI,25.71785,38.58647,old
RIBATTASH_638E399N_S_TRAN,39.99849,63.82036,old
SUQARBAA_485E309N_S_KHUZ,30.94139,48.5239,old
ARZAN_416E379N_S_AQUR,37.9789,41.65964,old
KUTHBA_429E184N_R_JAZI,18.48351,42.98036,old
JALULA_451E341N_S_IRAQ,34.17989,45.11759,old
الدكان,null,null,null
إصطخران,null,null,null
SAFR_416E208N_S_JAZI,20.85351,41.68929,old
MARJSHAYKH_248E316N_S_BARQ,31.67644,24.83486,old
البذان,null,null,null
MIYANKAL_642E393N_S_TRAN,39.34189,64.26931,old
قرية القاضي,null,null,null
SALAMAS_448E382N_S_RIHA,38.22277,44.82832,old
MANSURA_688E258N_S_SIND,25.8651,68.87697,old
BAGHDAD_443E333N_S_IRAQ,33.35932,44.35693,old
SANDAN_730E199N_S_SIND,19.90633,73.01422,old
سمیراء,null,null,null
امده,null,null,null
سنبل,null,null,null
RIBATATIQ_650E394N_S_TRAN,39.44667,65.02339,old
RABINJAN_663E398N_S_TRAN,39.86785,66.37226,old
KUSHMAYHAN_625E377N_S_KHUR,37.78994,62.59986,old
الماحوز,null,null,null
عضوة,null,null,null
DINAZARI_559E375N_S_DAYL,37.57458,55.99881,old
السوس الأقصى,null,null,null
أبین,null,null,null
مضيق النهر,null,null,null
SUHUL_440E141N_R_YEME,14.1937,44.03504,old
RAYDA_440E158N_S_YEME,15.83194,44.0447,old
BILBAYS_315E304N_S_EGYP,30.41776,31.57097,old
زنك,null,null,null
راس العقبة,null,null,null
QUBA_721E405N_S_TRAN,40.5566,72.18143,old
النقموذية,null,null,null
JUSIYA_365E344N_S_SHAM,34.44699,36.56409,old
URF_442E150N_S_YEME,15.09101,44.27297,old
أرذخيوه,null,null,null
QASRIBADI_172E309N_S_BARQ,30.94914,17.29329,old
ABARQUH_532E311N_S_FARI,31.15094,53.25737,old
كركوه,null,null,null
AMZAH_642E399N_S_TRAN,39.90472,64.25722,old
