name,lat,lng,status
خالنجان,null,null,null
الخمازية,null,null,null
الرحیل,null,null,null
RAWHA_392E241N_S,24.11893,39.29760,old
قرین,null,null,null
MAS_519E314N_O,31.44454,51.91938,old
يافه,31.79464521721402,34.70893081929979,new
ريك,null,null,null
RABINJAN_663E398N_S,39.86785,66.37226,old
ASTARABYAN_628E342N_S,34.24840,62.80223,old
SIRAF_523E276N_S,27.69666,52.34306,old
ATRABULUS_358E344N_S,34.44044,35.85194,old
قرنة,null,null,null
SINNNUHAS_416E393N_S,39.39009,41.69403,old
قسطان,null,null,null
TAIF_404E212N_S,21.21629,40.40566,old
عسكر ابى جعفر,null,null,null
RIBATKHUWARAN_653E385N_S,38.54277,65.33793,old
جرش/یبنبم,null,null,null
KAHUN_553E288N_S,28.87915,55.33985,old
KAFARSABA_348E321N_S,32.17778,34.88134,old
FURAT_383E358N_W,35.81449,38.38504,old
الینسوعة,null,null,null
QINNASRIN_370E359N_S,35.99617,37.02701,old
ارسطا,null,null,null
QASRIBADI_172E309N_S,30.94914,17.29329,old
ZANBUQ_619E309N_S,30.99252,61.91899,old
TAWAWIS_647E400N_S,40.01136,64.78279,old
KHABARAN_498E309N_S,30.96763,49.80777,old
JIZAH_623E319N_S,31.96860,62.38610,old
جبال الديلم,null,null,null
نهر تيري,null,null,null
QAYRAWAN_101E357N_S,35.70049,10.14137,old
QARYAMAJUS_541E317N_S,31.74166,54.19969,old
MISLAH_407E224N_S,22.44276,40.79626,old
SHAHRAZUR_460E352N_R,35.25767,46.01676,old
AMQ_364E363N_S,36.38345,36.47102,old
كلكاو,null,null,null
عقبة الشهداء,null,null,null
سرمسه,null,null,null
الدامغان,null,null,null
QABIS_100E338N_S,33.86603,10.08563,old
DAYRAQUL_449E329N_S,32.91181,44.98460,old
یحصب,14.377443338614265,44.21587415050496,new
MUSH_414E387N_S,38.75648,41.48709,old
آستانة,null,null,null
KADRUWA_546E291N_S,29.16368,54.67346,old
فهل فهرة,null,null,null
MAGHMADASH_162E311N_S,31.19302,16.22169,old
KHUNAJ_472E373N_S,37.38856,47.25690,old
الفعونية,null,null,null
KUNDUR_581E351N_S,35.12055,58.12875,old
قرية جرا,null,null,null
DIZAK_622E273N_S,27.36457,62.26752,old
SUGHAR_354E310N_S,31.03706,35.46845,old
NIR_479E380N_S,38.02656,47.99130,old
RIBATQAHASTAN_635E313N_S,31.36919,63.54388,old
العينية,null,null,null
QURTUBA_047W379N_S,37.91898,-4.78135,old
BAYRUT_355E339N_S,33.90162,35.50910,old
رائين,null,null,null
SUS_482E322N_R,32.20166,48.26047,old
JURAB_489E342N_S,34.21059,48.90536,old
SHAMSIN_367E345N_S,34.53863,36.74279,old
رزمانان,null,null,null
عين الحجر,null,null,null
DARIN_501E262N_S,26.28437,50.19373,old
آزر,null,null,null
NUZWAR_593E420N_S,42.00196,59.39815,old
رنیة,null,null,null
على اليمين,null,null,null
مطارة,null,null,null
RAMADA_276E310N_S,31.02336,27.61485,old
له,null,null,null
مزداخقان,null,null,null
الكلاية,null,null,null
بدا یعقوب,null,null,null
JIRUFT_578E286N_S,28.69436,57.80498,old
BABNA_624E349N_S,34.94152,62.47870,old
دوسنية,null,null,null
نوزكات,null,null,null
UBULLA_478E304N_S,30.49692,47.83555,old
NAHRSABUS_459E324N_S,32.49681,45.96969,old
RIBATBARIS_633E388N_S,38.84034,63.35393,old
BATHANIYYA_361E327N_S,32.72189,36.15837,old
MARW_621E376N_R,37.67193,62.10386,old
بيلمان,null,null,null
MALLAHA_593E355N_S,35.53664,59.36352,old
KATH_607E417N_S,41.72062,60.70385,old
TARNUT_308E304N_S,30.40094,30.81078,old
انرى,null,null,null
BAYLAQAN_474E398N_S,39.86701,47.46081,old
یثرب,null,null,null
أشبورقان,null,null,null
دزاوند,null,null,null
JABALLUBNAN_359E341N_O,34.15941,35.99225,old
صداء,null,null,null
كسكانة,null,null,null
TALAQAN_696E367N_S,36.76021,69.62314,old
AWA_505E346N_S,34.68541,50.54227,old
ABARQUH_532E311N_S,31.15094,53.25737,old
BAZDA_654E390N_S,39.03468,65.44949,old
DARAQAN_487E334N_S,33.44757,48.75730,old
MARIDA_063W388N_S,38.89521,-6.32886,old
كلبايكان,null,null,null
RIBAT_068W339N_S,33.99489,-6.88943,old
رخشميثن,41.61800531941319,60.13626324752875,new
ABSHIN_635E352N_S,35.24882,63.52800,old
JASIM_360E329N_S,32.98099,36.04321,old
أسبيذدشت,null,null,null
MASDAQAN_498E350N_S,35.06107,49.85406,old
BANAKATH_688E407N_S,40.71867,68.80969,old
كولسره,null,null,null
SHIRWAN_487E411N_S,41.11585,48.75339,old
KUTHBA_429E184N_R,18.48351,42.98036,old
BAYAN_480E304N_S,30.46468,48.03005,old
كركوه,null,null,null
JISRJAHANNAM_502E314N_S,31.47670,50.23675,old
RIBATHAJARIYYA_658E313N_S,31.39074,65.88026,old
QULZUM_325E300N_S,30.02822,32.55684,old
تيز مكران,null,null,null
إصطخران,31.04025861960172,52.2370813941984,new
GHARWA_498E315N_S,31.54027,49.89724,old
BASRA_058W348N_S,34.82887,-5.88806,old
BUMINA_297E309N_S,30.93264,29.71572,old
اخسيكت,null,null,null
جيحون,null,null,null
زنك,null,null,null
دات العشر,null,null,null
BAGHLAN_687E362N_S,36.23560,68.77093,old
كراباذ,null,null,null
فنزبور,null,null,null
FAMADUDI_481E304N_W,30.41602,48.14211,old
BAGHSHUR_625E356N_S,35.60846,62.54722,old
SALAMIYYA_370E350N_S,35.00401,37.07106,old
ارمسا,null,null,null
SATIF_054E361N_S,36.15863,5.40760,old
SURT_166E310N_S,31.09917,16.60839,old
KARAJ_495E338N_R,33.88116,49.54697,old
TALLAFAR_424E363N_S,36.36312,42.49401,old
BUWAYB_315E301N_S,30.16955,31.57979,old
قلعة المجوس,null,null,null
HARRAN_390E368N_S,36.88438,39.08906,old
السرحتین,null,null,null
بئر ابن المرتفع,21.42856962917882,40.023895331848166,new
BALIS_380E360N_S,36.02806,38.09005,old
بخارا,39.92419999361921,64.26781051762042,new
MARJSHAYKH_248E316N_S,31.67644,24.83486,old
ARDABIL_483E382N_S,38.23604,48.30651,old
البق,null,null,null
QUSDAR_665E277N_S,27.77650,66.59495,old
JARJARAYA_453E327N_S,32.74104,45.31987,old
كنيسة المجوس,null,null,null
QALIQALA_412E399N_S,39.91956,41.27233,old
النقموذية,null,null,null
URF_442E150N_S,15.09101,44.27297,old
شرف البعل,null,null,null
KURAN_528E277N_S,27.76342,52.86193,old
ورامين,null,null,null
بیشة,19.783904595800152,42.56765603744986,new
SHUQUQ_434E290N_S,29.08495,43.41491,old
جدیلة,null,null,null
MADINNAQIRA_415E255N_S,25.55360,41.52796,old
BIMAND_555E296N_S,29.66254,55.59756,old
كلنا,null,null,null
اش وبورد,null,null,null
عقبة أفيق,null,null,null
MARJ_462E343N_S,34.30577,46.22379,old
FAHRAJ_588E289N_S,28.97908,58.88326,old
مهرجاناواذ,null,null,null
JISRSAMUR_484E418N_S,41.84983,48.48301,old
BARZAND_478E389N_S,38.96621,47.85286,old
SUKKARIYYA_346E315N_S,31.56416,34.65335,old
LAJJUN_352E326N_S,32.60823,35.27017,old
JULLAB_389E374N_S,37.41051,38.91048,old
روزوند,null,null,null
TARIM_558E281N_S,28.18163,55.80841,old
KAZARUN_516E296N_S,29.60743,51.68412,old
TAZAR_464E341N_S,34.16749,46.44040,old
QARYATAYN_164E311N_O,31.18315,16.44486,old
الجامدة,null,null,null
UKBARA_442E338N_S,33.85526,44.22504,old
QARYAMILH_526E352N_S,35.26209,52.63600,old
جب أمير المؤمنين,null,null,null
YALAMLAM_400E208N_S,20.84741,40.08231,old
GHAMRA_408E218N_S,21.89675,40.84007,old
SHURMIN_635E347N_S,34.72729,63.51568,old
TULAYTILA_040W398N_S,39.88926,-4.05210,old
JADILA_429E240N_S,24.09211,42.99135,old
زياداباذ,null,null,null
أستراباذ,37.14558815303793,54.25883279777076,new
رباط البارد,null,null,null
FAS_050W340N_S,34.06727,-5.02852,old
ALHAN_440E148N_R,14.80399,44.07982,old
YAHUDIYYATAYN_177E307N_S,30.77615,17.72231,old
ANA_419E344N_S,34.43481,41.95904,old
البیضاء,null,null,null
JANAD_441E136N_S,13.69225,44.17508,old
TAHIRT_013E353N_R,35.36971,1.36504,old
RIBATKARZWAN_638E356N_S,35.61955,63.81969,old
كنجر,null,null,null
مرج قيسارية,null,null,null
QARYARUMMAN_528E293N_S,29.37477,52.80644,old
قنى غياث,null,null,null
مخيل,null,null,null
كوفى,null,null,null
RAML_631E401N_S,40.13581,63.16025,old
الديمر,34.600807005467864,48.56295498113746,new
جامان,null,null,null
ASFUZAR_621E332N_R,33.24402,62.12974,old
المدائن,null,null,null
اوزارمند,null,null,null
أسداواذ,null,null,null
تل حور,null,null,null
بردر,null,null,null
MURSIYA_011W379N_S,37.99945,-1.11443,old
FIRZIN_567E299N_S,29.95407,56.77211,old
سروستان,null,null,null
SUMAYRAM_518E313N_S,31.35567,51.81266,old
داور,null,null,null
HADITHA_433E360N_S,36.02054,43.39249,old
DAYRNASARA_330E311N_S,31.14397,33.05753,old
نيماراه,null,null,null
MASILA_045E356N_S,35.66309,4.53218,old
قاين,null,null,null
MARABADH_630E343N_S,34.33710,63.00426,old
SIDRA_662E368N_S,36.83770,66.21231,old
صامغر,null,null,null
HALIMAN_222E327N_S,32.77902,22.20300,old
الغاضرة,null,null,null
NAYSABUR_587E361N_R,36.12138,58.79841,old
ABIWARD_595E372N_S,37.27000,59.59733,old
JUBLAN_436E142N_S,14.27880,43.67157,old
SARDUS_311E301N_S,30.16277,31.18645,old
ارجان,30.535126261919437,50.41284157696337,new
الحفر,null,null,null
RUWAYTHA_392E240N_S,24.01966,39.23589,old
ودروه,35.1412876200972,50.599187857217096,new
BAYTRAM_356E318N_S,31.80167,35.60287,old
QARYAKHUWARIZMIYYIN_655E376N_S,37.69255,65.56778,old
تاكنست,null,null,null
MURJAN_556E363N_S,36.39341,55.67094,old
JUBBYUSUF_355E329N_S,32.92434,35.52565,old
منزل,null,null,null
JANZARUDH_569E306N_S,30.67077,56.92513,old
QALQATUS_466E402N_S,40.20714,46.64590,old
قرية الجن,null,null,null
QUTAYYIFA_366E337N_S,33.74546,36.60247,old
BANJAWAY_654E315N_S,31.51036,65.43237,old
وادی القری,null,null,null
JALQ_626E276N_S,27.64173,62.64811,old
BASMAD_708E291N_S,29.12094,70.87350,old
BAYLAMAK_547E378N_S,37.88855,54.72705,old
الزيز,null,null,null
أمير,null,null,null
ARSUF_348E321N_S,32.19588,34.80739,old
BALABAKK_361E340N_S,34.01251,36.19213,old
RIBATABDALLAH_639E313N_S,31.37330,63.92927,old
ویلة,null,null,null
HIT_428E336N_S,33.64370,42.80628,old
DALIYA_407E347N_S,34.71355,40.74111,old
BAHAR_563E298N_S,29.88550,56.35225,old
قلعة يونس,null,null,null
أخسيكت,null,null,null
WARTHAN_476E395N_S,39.56659,47.64257,old
الحدادية,null,null,null
ZAMAKHSHAR_597E422N_S,42.21861,59.71005,old
MAYANIJ_477E374N_S,37.40341,47.74052,old
اسناخ,null,null,null
BAB_711E408N_S,40.88072,71.16439,old
الناووسة,null,null,null
SHAMKUR_460E409N_S,40.99521,46.06157,old
MASHKUYA_507E353N_S,35.30758,50.77259,old
دشت داودي,null,null,null
NAHRMALIK_445E329N_W,32.94875,44.50953,old
QURQUB_477E321N_S,32.17254,47.70188,old
NAHIT_428E314N_S,31.49890,42.85300,old
ARA_355E280N_S,28.06253,35.57504,old
MAQQARA_050E355N_S,35.54259,5.02970,old
ANDAKHUDH_651E369N_S,36.95541,65.16655,old
JIYADSAGHIR_239E319N_S,31.99027,23.96719,old
SUSA_106E358N_S,35.81044,10.61560,old
RAYKAN_526E285N_S,28.52097,52.67152,old
JUWIQAN_598E429N_S,42.94872,59.88682,old
ANTAKIYYA_361E361N_S,36.19718,36.18418,old
قورية,null,null,null
ساباط,null,null,null
TARAZ_714E428N_S,42.83695,71.44044,old
WARRADA_335E310N_S,31.06734,33.54242,old
QASRATISH_181E305N_S,30.54115,18.19751,old
ISTIJA_051W375N_S,37.53493,-5.10865,old
QAFSA_088E344N_S,34.40681,8.82032,old
البحیرة,null,null,null
MAZDURAN_605E361N_S,36.17215,60.54672,old
أشترمغك,36.77177450586738,61.330200169157166,new
UKINA_607E363N_S,36.34872,60.79678,old
SAMARQAND_670E396N_S,39.67905,67.03225,old
قرية جومة,null,null,null
خره روذ,null,null,null
رباط جكربند,40.34529543964784,62.55354040250856,new
السقیا,null,null,null
الجبل الأسود,null,null,null
c,null,null,null
رباطروذ,null,null,null
غرفة,null,null,null
دهك,null,null,null
MANDAM_488E310N_S,31.02269,48.88100,old
زامين,null,null,null
KARMIINIYYA_654E401N_S,40.14581,65.40937,old
سرى شهر,null,null,null
KARU_516E317N_S,31.79256,51.69552,old
DHATHUMAM_293E308N_S,30.86496,29.30208,old
DIRIZDAH_670E393N_S,39.31836,67.06451,old
KALIF_663E373N_S,37.37958,66.31581,old
BINKATH_694E412N_S,41.22621,69.41991,old
DAYLAMAN_505E366N_R,36.69592,50.52548,old
DARIZ_515E296N_S,29.66188,51.54129,old
قرية الجمال,null,null,null
NASIBIN_412E370N_S,37.05514,41.22167,old
كورد وكلار,null,null,null
الخرقان,null,null,null
DASKARA_449E339N_S,33.94151,44.92310,old
أرمية,null,null,null
برسخان الأعلى,null,null,null
MARJWA-ZAHR_509E330N_S,33.08994,50.95356,old
فرخان,null,null,null
معدن الفضة,null,null,null
قارا,null,null,null
الراشدية,null,null,null
السوس الأقصى,null,null,null
شرف النبک,null,null,null
مجانة,null,null,null
موسى آباذ,null,null,null
ARASKAN_634E357N_S,35.74074,63.44735,old
MALIN_650E368N_S,36.81403,65.07649,old
طميسة,null,null,null
BATNMARR_397E216N_S,21.64499,39.73935,old
USH_728E405N_S,40.53599,72.85752,old
BADHAKHSHAN_707E375N_R,37.59609,70.79525,old
سيمور,null,null,null
RAYY_515E356N_S,35.62754,51.50831,old
SHIRAZ_525E296N_S,29.61884,52.52867,old
KUMSHARIK_307E306N_S,30.63742,30.75642,old
القاع,null,null,null
BADAH_499E312N_S,31.29164,49.96262,old
ماءين,null,null,null
KARDARANKHAS_606E413N_S,41.38937,60.68254,old
كاربايه,null,null,null
شروراح,null,null,null
باركان,null,null,null
BUST_643E313N_R,31.39108,64.39078,old
ZANJAN_485E366N_S,36.66235,48.50530,old
نهر دبا,30.4574829906621,47.98809011382891,new
RIBATNASRAK_629E383N_S,38.31229,62.99639,old
المغار,null,null,null
البحيرة,null,null,null
ماویة,null,null,null
الندامة,null,null,null
BAHIRABADH_624E368N_S,36.88847,62.46952,old
خروذ,null,null,null
MAHJARA_435E176N_S,17.60657,43.54039,old
المحراقة,null,null,null
HALAB_371E361N_S,36.19828,37.17518,old
NIHIYYA_415E343N_S,34.39307,41.55670,old
BIH_613E262N_S,26.22927,61.33378,old
قصر مهدى,null,null,null
RIBATTASH_638E399N_S,39.99849,63.82036,old
NAHRAWAN_445E334N_S,33.43161,44.59405,old
مرجهينة,36.17568879191809,43.25991853592813,new
كارزين,null,null,null
THUJJA_441E139N_R,13.97911,44.17683,old
مسجد إبراهيم,31.852176579516545,35.03375183965251,new
كنائس الحرير,null,null,null
QARMUNA_056W374N_S,37.42933,-5.64097,old
الماريين,null,null,null
JUR_525E288N_S,28.84797,52.58324,old
QARYABARATIKIN_599E431N_S,43.19354,59.95269,old
DAWRAQ_489E308N_R,30.81069,48.92625,old
ANJIRA_544E321N_S,32.14014,54.41329,old
QASRQAND_607E262N_S,26.29231,60.71473,old
قزدار,null,null,null
KARKH_443E333N_S,33.31703,44.35293,old
بدا,null,null,null
جسر شاغر,null,null,null
كفرسلام,null,null,null
RIBATATIQ_650E394N_S,39.44667,65.02339,old
ABBADAN_482E303N_S,30.33563,48.27394,old
DASKAKHANKHAS_599E418N_S,41.84474,59.93725,old
جزيرة بنى زغناى,null,null,null
RIBATAFRIGHUN_652E372N_S,37.26306,65.27273,old
RASK_612E267N_S,26.70943,61.22272,old
NIBAJ_444E263N_S,26.35812,44.45181,old
نخشب,39.743343779846775,64.7414049946352,new
ARZAN_416E379N_S,37.97890,41.65964,old
FUHAYMA_421E342N_S,34.23688,42.18317,old
DABIL_446E401N_S,40.16468,44.68562,old
ینبع,null,null,null
NUKDAH_600E356N_S,35.63286,60.00916,old
بريدا,null,null,null
SUHUL_440E141N_R,14.19370,44.03504,old
TURABA_416E212N_S,21.25283,41.64030,old
KHAYWAN_440E162N_S,16.29079,44.06424,old
سراة,null,null,null
JARNAN_396E379N_S,37.92941,39.61765,old
سابرخاست,null,null,null
ينابد,null,null,null
MIKNASA_055W339N_S,33.91455,-5.56626,old
AJGH_569E375N_S,37.51437,56.95205,old
NATIL_519E364N_S,36.47768,51.91951,old
ATHAFIT_439E161N_S,16.11174,43.97249,old
سمیراء,null,null,null
AMZAH_642E399N_S,39.90472,64.25722,old
الرمانة,null,null,null
BANIYAS_356E332N_S,33.25150,35.67787,old
KALLAR_519E307N_S,30.72449,51.92199,old
SUTURKATH_688E408N_S,40.88768,68.87652,old
RUHBA_364E276N_R,27.67097,36.48835,old
SAGHANIYAN_678E382N_R,38.26337,67.89454,old
SUWAYDIYYA_359E360N_S,36.08960,35.99387,old
السوس الأدنى,null,null,null
QUBA_721E405N_S,40.55660,72.18143,old
ISHBILIYYA_059W374N_S,37.40790,-5.96199,old
QALAIBNKANDAMAN_451E415N_S,41.56808,45.16780,old
FASA_536E289N_S,28.92193,53.63181,old
DINAWAR_474E346N_S,34.60195,47.49055,old
SUDAQANIYYA_436E348N_S,34.81448,43.60292,old
QURIYA_065W399N_S,39.96270,-6.55006,old
BARQAID_420E369N_S,36.95274,42.07551,old
THAMANIN_426E373N_S,37.31295,42.64158,old
DARA_409E371N_S,37.18527,40.94689,old
قنب,39.07206152707019,41.59089526392894,new
JIKAM_647E395N_S,39.58498,64.73843,old
جب الميدعان,null,null,null
NABADGHIN_620E407N_S,40.79993,62.06959,old
TIKHFA_430E249N_S,24.95296,43.01192,old
MARAGHA_462E373N_S,37.34276,46.24758,old
MAZARII_430E366N_S,36.63683,43.05500,old
الصفصاف,null,null,null
MAHAN_573E301N_S,30.11166,57.31039,old
JUDDA_391E214N_S,21.46201,39.17790,old
بندق,null,null,null
KAYF_624E352N_S,35.20428,62.42996,old
KHASHM_491E374N_S,37.48626,49.18674,old
BASINNA_483E319N_S,31.99567,48.30405,old
TIRAM_498E313N_S,31.39156,49.82612,old
BISKAND_583E360N_S,36.08371,58.39294,old
KARKUYAH_617E312N_S,31.26104,61.74272,old
طريثيث,null,null,null
DIZ_484E329N_S,32.98650,48.45021,old
الجسر المحترق,null,null,null
جويم ابى احمد,28.162250134142994,53.95868652273973,new
ABWA_390E232N_S,23.22814,39.09484,old
NABK_367E340N_S,34.02567,36.73220,old
جهينة,null,null,null
TUNIS_101E367N_S,36.77071,10.17736,old
NUMANIYYA_454E325N_S,32.59694,45.42650,old
أوزكند,null,null,null
AZKAS_521E315N_S,31.51558,52.17709,old
ARMABIL_663E262N_S,26.23769,66.38343,old
KURM_536E290N_S,29.07233,53.60800,old
بئر,30.049547501835743,52.9948282338144,new
SUBARA_729E195N_S,19.52404,72.95093,old
QAMUHUL_717E236N_S,23.61826,71.72209,old
BISTAM_550E364N_S,36.45952,55.07205,old
رستاق الرستاق,null,null,null
كيلين,null,null,null
KHASHT_639E343N_S,34.34906,63.94658,old
SANKAN_594E350N_S,35.05003,59.41155,old
KHAYSAR_673E324N_S,32.48440,67.33448,old
بغيشن,null,null,null
DIMASHQ_363E335N_S,33.51843,36.30199,old
سابرخواس,null,null,null
بئر الجمالين,null,null,null
SAFR_416E208N_S,20.85351,41.68929,old
الکلایة,null,null,null
HAZARASB_610E412N_S,41.28610,61.09517,old
BAZIR_498E316N_S,31.64090,49.89265,old
أزر سابور,null,null,null
خاره,null,null,null
KHANFAS_407E314N_S,31.48039,40.76716,old
بيت سرعا,null,null,null
QASRAHNAF_632E357N_S,35.76147,63.21212,old
QASRLUSUS_479E344N_S,34.49580,47.90457,old
كير حراس,null,null,null
ناكور,null,null,null
QADISIYYA_441E316N_S,31.65292,44.18717,old
امده,null,null,null
كول,null,null,null
AZDUD_346E317N_S,31.79837,34.66817,old
RUHAYMA_439E318N_S,31.85995,43.95117,old
QARN_402E214N_S,21.46576,40.21296,old
وادي الملح,31.300360477190466,49.88406837177841,new
الدولاب,null,null,null
